julday,date_time,V_ugal,vert_mm,areal_mm,WDD_tam,potential,dilation_ppb,earthtide,,,wl_ft,,,,,,,,
2456419.854,5/7/2013 8:30,-32.40610032,54.83112174,249.2677236,-329.8715689,-10321.74868,12.36594196,-7.986470273,,,4428.99,,,,,,,,
2456419.896,5/7/2013 9:30,-67.84196757,114.7886091,521.8404146,-681.9728225,-21607.9596,25.88868835,-17.16000433,,,4428.99,,,,,,,,
2456419.938,5/7/2013 10:30,-91.5938527,154.9767988,704.539915,-917.9785753,-29172.8594,34.95268887,-24.66120408,,,4429,,,,,,,,
2456419.979,5/7/2013 11:30,-98.32700439,166.3692914,756.3313178,-984.8811611,-31317.34678,37.52213925,-27.84692563,,,4429.01,,,,,,,,
2456420.021,5/7/2013 12:30,-86.62777658,146.574198,666.3408574,-868.6341747,-27591.17997,33.05757544,-25.05961807,,,4429.02,,,,,,,,
2456420.063,5/7/2013 13:30,-59.3324772,100.3905514,456.3854146,-597.4200103,-18897.714,22.6413661,-16.15527755,,,4429.03,,,,,,,,
2456420.104,5/7/2013 14:30,-22.74803255,38.48967108,174.9778664,-233.9061522,-7245.684846,8.680308974,-2.621069592,,,4429.05,,,,,,,,
2456420.146,5/7/2013 15:30,14.99655808,-25.37417627,-115.3535248,141.1352594,4775.847117,-5.723473595,12.7644432,,,4429.07,,,,,,,,
2456420.188,5/7/2013 16:30,46.00076059,-77.83328692,-353.8378505,449.2021818,14650.58692,-17.55504427,26.63590017,,,4429.06,,,,,,,,
2456420.229,5/7/2013 17:30,64.4975481,-109.1298514,-496.11514,632.991731,20541.75486,-24.61363733,35.90750319,,,4429.06,,,,,,,,
2456420.271,5/7/2013 18:30,68.13965859,-115.2923023,-524.1302538,669.1808176,21701.75545,-26.0035098,38.5541367,,,4429.05,,,,,,,,
2456420.313,5/7/2013 19:30,58.38184894,-98.7820884,-449.073182,572.2243361,18593.92414,-22.27981414,34.09499991,,,4429.05,,,,,,,,
2456420.354,5/7/2013 20:30,39.91214588,-67.53135083,-307.0042261,388.703906,12711.38252,-15.23155682,23.66432387,,,4429.03,,,,,,,,
2456420.396,5/7/2013 21:30,19.31126701,-32.67466378,-148.5422658,184.0074829,6150.068175,-7.370017594,9.675894661,,,4429.02,,,,,,,,
2456420.438,5/7/2013 22:30,3.287477987,-5.562412754,-25.28728068,24.79037781,1046.542381,-1.255150031,-4.805195234,,,4429.02,,,,,,,,
2456420.479,5/7/2013 23:30,-3.082299888,5.21525141,23.70905074,-38.50161836,-982.2115946,1.175632605,-16.80801448,,,4429.03,,,,,,,,
2456420.521,5/8/2013 0:30,2.315341417,-3.917557678,-17.80960618,15.13094145,736.9199785,-0.884171209,-24.13442757,,,4429.05,,,,,,,,
2456420.563,5/8/2013 1:30,18.04626307,-30.53427711,-138.8118555,171.4380297,5747.168446,-6.887277117,-25.82249817,,,4429.07,,,,,,,,
2456420.604,5/8/2013 2:30,39.44522825,-66.74132621,-303.4126957,384.0644744,12562.67074,-15.05337553,-22.30694732,,,4429.08,,,,,,,,
2456420.646,5/8/2013 3:30,59.7774485,-101.1434429,-459.8081339,586.0914259,19038.41816,-22.81239145,-15.2563177,,,4429.08,,,,,,,,
2456420.688,5/8/2013 4:30,71.98447087,-121.7977247,-553.7045499,707.3840091,22926.31593,-27.47073568,-7.129173514,,,4429.08,,,,,,,,
2456420.729,5/8/2013 5:30,70.5958824,-119.448233,-543.0235274,693.5865836,22484.05492,-26.94083388,-0.544883223,,,4429.07,,,,,,,,
2456420.771,5/8/2013 6:30,53.31989148,-90.21725639,-410.1366053,521.9272302,16981.70681,-20.34811125,2.394934896,,,4429.05,,,,,,,,
2456420.813,5/8/2013 7:30,21.8752095,-37.01285447,-168.2641115,209.4835735,6966.675696,-8.348448399,0.676990036,,,4429.03,,,,,,,,
2456420.854,5/8/2013 8:30,-18.20238557,30.79843639,140.0127498,-188.73926,-5797.910753,6.94563628,-5.309953261,,,4429,,,,,,,,
2456420.896,5/8/2013 9:30,-58.78309436,99.46099566,452.1595618,-591.96118,-18722.73732,22.43171511,-13.82020339,,,4428.97,,,,,,,,
2456420.938,5/8/2013 10:30,-91.1115767,154.1607878,700.830248,-913.1865384,-29019.25603,34.76864664,-22.17300646,,,4428.96,,,,,,,,
2456420.979,5/8/2013 11:30,-108.0085617,182.7504863,830.8018563,-1081.079977,-34400.89195,41.21673611,-27.46440219,,,4428.97,,,,,,,,
2456421.021,5/8/2013 12:30,-105.7048299,178.8525721,813.0815512,-1058.189416,-33667.1607,40.33760478,-27.38791893,,,4428.99,,,,,,,,
2456421.063,5/8/2013 13:30,-84.79739267,143.4771884,652.2615444,-850.4469391,-27008.20852,32.35907927,-20.9334424,,,4429.01,,,,,,,,
2456421.104,5/8/2013 14:30,-50.06566906,84.71111205,385.1051264,-505.342265,-15946.26511,19.10504242,-8.752987237,,,4429.03,,,,,,,,
2456421.146,5/8/2013 15:30,-9.212217229,15.58707155,70.86037493,-99.41028935,-2934.570754,3.514881623,6.928555134,,,4429.05,,,,,,,,
2456421.188,5/8/2013 16:30,29.10791172,-49.25058663,-223.8980569,281.3498411,9270.268329,-11.10853318,22.84575396,,,4429.06,,,,,,,,
2456421.229,5/8/2013 17:30,57.42494858,-97.163013,-441.7127045,562.7162912,18289.15443,-21.91464963,35.52165397,,,4429.06,,,,,,,,
2456421.271,5/8/2013 18:30,71.19934487,-120.4692915,-547.6653607,699.5827651,22676.2558,-27.17112231,42.15782481,,,4429.05,,,,,,,,
2456421.313,5/8/2013 19:30,69.75075035,-118.0182696,-536.5227717,685.1891017,22214.88305,-26.61832149,41.3355864,,,4429.04,,,,,,,,
2456421.354,5/8/2013 20:30,56.18203671,-95.06000612,-432.1522264,550.3663514,17893.29095,-21.44033975,33.34172698,,,4429.04,,,,,,,,
2456421.396,5/8/2013 21:30,36.36855407,-61.53559349,-279.7469179,353.4937301,11582.7598,-13.87928024,20.04775021,,,4429.03,,,,,,,,
2456421.438,5/8/2013 22:30,17.30228888,-29.27547278,-133.089206,164.0456823,5510.215036,-6.60336776,4.399090511,,,4429.03,,,,,,,,
2456421.479,5/8/2013 23:30,5.216840983,-8.826894942,-40.12794084,43.96109895,1661.038353,-1.991417788,-10.33038044,,,4429.03,,,,,,,,
2456421.521,5/9/2013 0:30,3.952588061,-6.687778999,-30.40330736,31.39910814,1258.377822,-1.508963908,-21.31797746,,,4429.03,,,,,,,,
2456421.563,5/9/2013 1:30,13.95342519,-23.60919542,-107.3297465,130.7703825,4443.612611,-5.325401735,-26.81750152,,,4429.05,,,,,,,,
2456421.604,5/9/2013 2:30,32.1353113,-54.37294671,-247.1848145,311.4309784,10234.48546,-12.26382469,-26.49705595,,,4429.06,,,,,,,,
2456421.646,5/9/2013 3:30,52.66404031,-89.1075562,-405.091798,515.4104991,16772.8203,-20.09783068,-21.43226426,,,4429.07,,,,,,,,
2456421.688,5/9/2013 4:30,68.46578122,-115.8441018,-526.6387891,672.4212685,21805.62447,-26.12796206,-13.77417033,,,4429.08,,,,,,,,
2456421.729,5/9/2013 5:30,73.11309316,-123.7073536,-562.3859126,718.5983339,23285.77853,-27.90143131,-6.175122964,,,4429.07,,,,,,,,
2456421.771,5/9/2013 6:30,62.62221039,-105.95678,-481.6900423,614.3578211,19944.46577,-23.89798626,-1.101947887,,,4429.05,,,,,,,,
2456421.813,5/9/2013 7:30,36.69481793,-62.08763194,-282.2565395,356.7355843,11686.67381,-14.0037864,-0.190605719,,,4429.01,,,,,,,,
2456421.854,5/9/2013 8:30,-0.948629917,1.60508182,7.296861324,-17.30084272,-302.6445012,0.361398888,-3.795805449,,,4428.99,,,,,,,,
2456421.896,5/9/2013 9:30,-43.28086083,73.23121653,332.9163815,-437.9264045,-13785.32529,16.51587929,-10.85692077,,,4428.98,,,,,,,,
2456421.938,5/9/2013 10:30,-81.58826082,138.0473373,627.5769022,-818.5600562,-25986.11024,31.13443657,-19.13585411,,,4428.97,,,,,,,,
2456421.979,5/9/2013 11:30,-107.6035463,182.0652003,827.6864778,-1077.055624,-34271.89584,41.06217744,-25.79096828,,,4428.97,,,,,,,,
2456422.021,5/9/2013 12:30,-115.5892043,195.5769337,889.1121594,-1156.403483,-36815.3025,44.10959907,-28.15462116,,,4428.99,,,,,,,,
2456422.063,5/9/2013 13:30,-103.8012529,175.6317199,798.4392374,-1039.274913,-33060.87751,39.61117729,-24.51015064,,,4429,,,,,,,,
2456422.104,5/9/2013 14:30,-74.92493908,126.7729969,576.3226314,-752.3513214,-23863.86348,28.59163412,-14.64599455,,,4429.02,,,,,,,,
2456422.146,5/9/2013 15:30,-35.36317128,59.83448581,272.0135135,-359.2539002,-11263.56637,13.49439524,-0.014332922,,,4429.05,,,,,,,,
2456422.188,5/9/2013 16:30,6.415938804,-10.85576846,-49.35140128,55.87568941,2042.947192,-2.44900771,16.5697127,,,4429.07,,,,,,,,
2456422.229,5/9/2013 17:30,42.00792177,-71.07740364,-323.1249343,409.5281548,13378.88047,-16.03132971,31.61666408,,,4429.07,,,,,,,,
2456422.271,5/9/2013 18:30,65.09947314,-110.1483086,-500.7451474,638.9726362,20733.46607,-24.84333905,41.84933125,,,4429.07,,,,,,,,
2456422.313,5/9/2013 19:30,72.87308252,-123.3012556,-560.5397507,716.2135172,23209.33591,-27.80984041,45.03760993,,,4429.06,,,,,,,,
2456422.354,5/9/2013 20:30,66.46131923,-112.4525521,-511.2204675,652.5043415,21167.20971,-25.36303564,40.54950012,,,4429.05,,,,,,,,
2456422.396,5/9/2013 21:30,50.38720701,-85.25515426,-387.5783963,492.7872103,16047.65614,-19.22896415,29.47497008,,,4429.04,,,,,,,,
2456422.438,5/9/2013 22:30,31.18388754,-52.76313771,-239.8664629,301.9773506,9931.460019,-11.90075012,14.30661235,,,4429.04,,,,,,,,
2456422.479,5/9/2013 23:30,15.57458248,-26.35219355,-119.7996884,146.8786807,4959.946047,-5.944054546,-1.7157338,,,4429.04,,,,,,,,
2456422.521,5/10/2013 0:30,8.677756139,-14.68276339,-66.74930022,78.34977515,2763.328813,-3.312143978,-15.40739127,,,4429.05,,,,,,,,
2456422.563,5/10/2013 1:30,12.67505883,-21.44619953,-97.49655249,118.0681564,4036.456994,-4.837562,-24.37793183,,,4429.06,,,,,,,,
2456422.604,5/10/2013 2:30,26.25633677,-44.42572181,-201.9637424,253.0157493,8362.050784,-10.02033842,-27.53272523,,,4429.06,,,,,,,,
2456422.646,5/10/2013 3:30,44.96790873,-76.08570158,-345.893154,438.9394604,14321.62689,-17.16089577,-25.23672102,,,4429.07,,,,,,,,
2456422.688,5/10/2013 4:30,62.3780673,-105.5436899,-479.8120937,611.9319432,19866.70697,-23.80481837,-19.12644535,,,4429.07,,,,,,,,
2456422.729,5/10/2013 5:30,71.78090379,-121.4532892,-552.1387119,705.3613064,22861.48046,-27.39305207,-11.63316596,,,4429.07,,,,,,,,
2456422.771,5/10/2013 6:30,68.0259509,-115.0999089,-523.2556143,668.0509844,21665.53992,-25.9601176,-5.335650276,,,4429.05,,,,,,,,
2456422.813,5/10/2013 7:30,49.01702058,-82.93679882,-377.0389223,479.1726328,15611.25612,-18.70608478,-2.290828866,,,4429.02,,,,,,,,
2456422.854,5/10/2013 8:30,16.48445662,-27.8917006,-126.7984403,155.9194592,5249.738065,-6.29127329,-3.494536071,,,4428.99,,,,,,,,
2456422.896,5/10/2013 9:30,-24.20325537,40.95190809,186.1714403,-248.3656764,-7709.168681,9.235639227,-8.601723357,,,4428.98,,,,,,,,
2456422.938,5/10/2013 10:30,-65.18777109,110.2977087,501.4243352,-655.5999415,-20762.60647,24.87581556,-15.98540918,,,4428.97,,,,,,,,
2456422.979,5/10/2013 11:30,-97.97266006,165.7697408,753.6057012,-981.3602911,-31204.48924,37.38691726,-23.13920845,,,4428.97,,,,,,,,
2456423.021,5/10/2013 12:30,-115.5149448,195.4512865,888.5409551,-1155.665618,-36791.65107,44.08126075,-27.3411214,,,4428.98,,,,,,,,
2456423.063,5/10/2013 13:30,-114.0013976,192.8903647,876.8987503,-1140.626566,-36309.59112,43.50367324,-26.41762033,,,4429,,,,,,,,
2456423.104,5/10/2013 14:30,-93.82008047,158.7435762,721.664059,-940.0990326,-29881.90586,35.80224374,-19.40309681,,,4429.02,,,,,,,,
2456423.146,5/10/2013 15:30,-59.45226008,100.593224,457.3067845,-598.6102084,-18935.86447,22.68707666,-6.901446495,,,4429.04,,,,,,,,
2456423.188,5/10/2013 16:30,-18.31312571,30.9858087,140.8645629,-189.8396067,-5833.181133,6.987896026,8.970891657,,,4429.06,,,,,,,,
2456423.229,5/10/2013 17:30,21.13329915,-35.75754217,-162.5573371,202.111733,6730.379613,-8.065326629,25.06432483,,,4429.07,,,,,,,,
2456423.271,5/10/2013 18:30,51.46335052,-87.07598908,-395.8560922,503.4800903,16390.40442,-19.63963325,37.97589073,,,4429.07,,,,,,,,
2456423.313,5/10/2013 19:30,68.02764724,-115.1027791,-523.2686626,668.0678398,21666.0802,-25.96076495,44.91423902,,,4429.06,,,,,,,,
2456423.354,5/10/2013 20:30,69.89352526,-118.2598447,-537.6209963,686.6077554,22260.35641,-26.67280609,44.40679505,,,4429.05,,,,,,,,
2456423.396,5/10/2013 21:30,59.79468349,-101.1726045,-459.9407054,586.2626779,19043.90745,-22.81896853,36.65380834,,,4429.04,,,,,,,,
2456423.438,5/10/2013 22:30,43.15653751,-73.02086147,-331.9600865,420.9411404,13744.71092,-16.46965508,23.4407304,,,4429.04,,,,,,,,
2456423.479,5/10/2013 23:30,26.4947683,-44.82914797,-203.7977578,255.3848756,8437.99047,-10.11132672,7.649499292,,,4429.04,,,,,,,,
2456423.521,5/11/2013 0:30,15.62001071,-26.42905813,-120.1491224,147.3300691,4974.414796,-5.9613905,-7.481452989,,,4429.04,,,,,,,,
2456423.563,5/11/2013 1:30,14.10242856,-23.86130913,-108.4758805,132.2509242,4491.069712,-5.382263188,-19.14138321,,,4429.05,,,,,,,,
2456423.604,5/11/2013 2:30,22.36403636,-37.83994952,-172.0241677,214.3407018,7122.365496,-8.534990516,-25.57461539,,,4429.06,,,,,,,,
2456423.646,5/11/2013 3:30,37.60291814,-63.62413749,-289.2416463,365.7587364,11975.90083,-14.35032818,-26.40914825,,,4429.07,,,,,,,,
2456423.688,5/11/2013 4:30,54.55241447,-92.30268528,-419.6171721,534.173943,17374.26146,-20.81845662,-22.63169993,,,4429.08,,,,,,,,
2456423.729,5/11/2013 5:30,66.88342583,-113.1667565,-514.4673115,656.6985175,21301.64932,-25.52411651,-16.24212648,,,4429.08,,,,,,,,
2456423.771,5/11/2013 6:30,68.90853784,-116.593246,-530.0444731,676.8206292,21946.64105,-26.29692323,-9.687875214,,,4429.06,,,,,,,,
2456423.813,5/11/2013 7:30,57.17222141,-96.73539863,-439.7687271,560.2051193,18208.66163,-21.81820596,-5.217458163,,,4429.03,,,,,,,,
2456423.854,5/11/2013 8:30,31.52804574,-53.3454534,-242.5137279,305.3970083,10041.07331,-12.03208497,-4.300624172,,,4429.01,,,,,,,,
2456423.896,5/11/2013 9:30,-4.587539354,7.762116587,35.28735271,-53.45812272,-1461.625573,1.750049803,-7.245738947,,,4429,,,,,,,,
2456423.938,5/11/2013 10:30,-44.79096055,75.78630525,344.5320686,-452.9312017,-14266.28724,17.09215122,-13.10546037,,,4428.99,,,,,,,,
2456423.979,5/11/2013 11:30,-81.17756377,137.3524379,624.4178205,-814.4792489,-25855.30454,30.97770972,-19.90321979,,,4428.99,,,,,,,,
2456424.021,5/11/2013 12:30,-106.2040855,179.6973126,816.9218255,-1063.150168,-33826.17203,40.52812664,-25.14106334,,,4428.99,,,,,,,,
2456424.063,5/11/2013 13:30,-114.5502404,193.8190068,881.1204493,-1146.080031,-36484.39581,43.71311816,-26.47621572,,,4429,,,,,,,,
2456424.104,5/11/2013 14:30,-104.4613528,176.748609,803.5167261,-1045.833861,-33271.11724,39.86307924,-22.39820862,,,4429.02,,,,,,,,
2456424.146,5/11/2013 15:30,-78.19678041,132.3089525,601.4896349,-784.8613042,-24905.93453,29.8402075,-12.72130083,,,4429.04,,,,,,,,
2456424.188,5/11/2013 16:30,-41.45003119,70.13345277,318.8336399,-419.7347399,-13202.21188,15.81721303,1.258166349,,,4429.05,,,,,,,,
2456424.229,5/11/2013 17:30,-1.896331485,3.208592873,14.58658178,-26.71748568,-604.4844337,0.723053025,17.00499727,,,4429.06,,,,,,,,
2456424.271,5/11/2013 18:30,32.72974401,-55.37872687,-251.757191,317.3374376,10423.81039,-12.49066725,31.34083535,,,4429.07,,,,,,,,
2456424.313,5/11/2013 19:30,56.49941385,-95.59700824,-434.5934914,553.5199045,17994.37456,-21.56145463,41.2368617,,,4429.07,,,,,,,,
2456424.354,5/11/2013 20:30,66.6045122,-112.6948347,-512.3219079,653.9271493,21212.81622,-25.41767977,44.58379833,,,4429.07,,,,,,,,
2456424.396,5/11/2013 21:30,63.80300022,-107.9546764,-490.7726777,626.0904979,20320.54357,-24.34858964,40.7223305,,,4429.07,,,,,,,,
2456424.438,5/11/2013 22:30,51.92790777,-87.86201994,-399.4294665,508.0960685,16538.36443,-19.81691379,30.58774624,,,4429.06,,,,,,,,
2456424.479,5/11/2013 23:30,36.64240393,-61.99894745,-281.853371,356.2147833,11669.98011,-13.98378459,16.43770838,,,4429.06,,,,,,,,
2456424.521,5/12/2013 0:30,23.80387492,-40.27615636,-183.0994059,228.6473633,7580.949493,-9.084449953,1.252828214,,,4429.05,,,,,,,,
2456424.563,5/12/2013 1:30,17.87202355,-30.23946384,-137.4716051,169.7067344,5691.673714,-6.820785253,-12.01304128,,,4429.06,,,,,,,,
2456424.604,5/12/2013 2:30,20.75573476,-35.11870321,-159.6531117,198.3601415,6610.126555,-7.921243586,-21.12706797,,,4429.07,,,,,,,,
2456424.646,5/12/2013 3:30,31.36366375,-53.06731906,-241.2493015,303.7636602,9988.718169,-11.96935485,-25.04304514,,,4429.08,,,,,,,,
2456424.688,5/12/2013 4:30,45.94301052,-77.7355738,-353.3936369,448.6283601,14632.19371,-17.53300616,-24.04139975,,,4429.08,,,,,,,,
2456424.729,5/12/2013 5:30,59.1032953,-100.0027756,-454.6225475,579.3928404,18823.70251,-22.55512661,-19.53816424,,,4429.07,,,,,,,,
2456424.771,5/12/2013 6:30,65.26649035,-110.4309017,-502.0298438,640.6321686,20786.66052,-24.90707479,-13.63678593,,,4429.06,,,,,,,,
2456424.813,5/12/2013 7:30,60.19066632,-101.8426074,-462.9866053,590.1972803,19170.02672,-22.97008026,-8.546608659,,,4429.04,,,,,,,,
2456424.854,5/12/2013 8:30,42.1972031,-71.39766765,-324.5808863,411.4089101,13439.16597,-16.10356171,-6.008164608,,,4429.03,,,,,,,,
2456424.896,5/12/2013 9:30,12.79400476,-21.64745606,-98.41148464,119.2500384,4074.340897,-4.882953177,-6.853091718,,,4429.02,,,,,,,,
2456424.938,5/12/2013 10:30,-23.48085879,39.72961307,180.6147658,-241.1877304,-7479.087668,8.95996414,-10.79366041,,,4429.01,,,,,,,,
2456424.979,5/12/2013 11:30,-59.99086798,101.5045486,461.4497565,-603.9619758,-19107.40937,22.89261582,-16.49009797,,,4429,,,,,,,,
2456425.021,5/12/2013 12:30,-89.51048642,151.451743,688.5146615,-897.2776319,-28509.31387,34.15765164,-21.88761013,,,4429,,,,,,,,
2456425.063,5/12/2013 13:30,-105.9527545,179.2720605,814.9885872,-1060.652868,-33746.1239,40.43221574,-24.75472524,,,4429.01,,,,,,,,
2456425.104,5/12/2013 14:30,-105.8734707,179.1379124,814.3787366,-1059.865081,-33720.87228,40.40196013,-23.30042868,,,4429.02,,,,,,,,
2456425.146,5/12/2013 15:30,-89.34437052,151.1706749,687.236898,-895.6270552,-28456.40649,34.09425984,-16.71456537,,,4429.03,,,,,,,,
2456425.188,5/12/2013 16:30,-59.94314382,101.4237994,461.0826623,-603.4877744,-19092.20938,22.87440371,-5.479614995,,,4429.05,,,,,,,,
2456425.229,5/12/2013 17:30,-23.84896657,40.35245143,183.4462508,-244.8453581,-7596.328824,9.100438425,8.649850004,,,4429.06,,,,,,,,
2456425.271,5/12/2013 18:30,11.71303249,-19.81845098,-90.09664593,108.5091784,3730.05467,-4.470441363,23.01747168,,,4429.07,,,,,,,,
2456425.313,5/12/2013 19:30,40.24905459,-68.10140037,-309.5957279,392.0515305,12818.68687,-15.36012518,34.70098415,,,4429.07,,,,,,,,
2456425.354,5/12/2013 20:30,57.51093453,-97.30850122,-442.3741084,563.570673,18316.54068,-21.94746289,41.24508216,,,4429.07,,,,,,,,
2456425.396,5/12/2013 21:30,62.35341317,-105.5019751,-479.6224541,611.6869725,19858.85471,-23.79541006,41.28624084,,,4429.07,,,,,,,,
2456425.438,5/12/2013 22:30,56.74180635,-96.00713634,-436.4579744,555.928388,18071.5758,-21.65395447,34.89168602,,,4429.06,,,,,,,,
2456425.479,5/12/2013 23:30,44.96024587,-76.07273601,-345.8342112,438.8633199,14319.18629,-17.15797154,23.51887416,,,4429.05,,,,,,,,
2456425.521,5/13/2013 0:30,32.27944098,-54.61681414,-248.29346,312.8630935,10280.3903,-12.31882629,9.615121615,,,4429.05,,,,,,,,
2456425.563,5/13/2013 1:30,23.46293922,-39.69929316,-180.4769285,225.2597254,7472.362558,-8.954344854,-4.018899318,,,4429.06,,,,,,,,
2456425.604,5/13/2013 2:30,21.50136435,-36.38030849,-165.3884946,205.7689376,6847.607208,-8.205784666,-14.917129,,,4429.06,,,,,,,,
2456425.646,5/13/2013 3:30,26.87713589,-45.47611393,-206.7389293,259.184193,8559.77333,-10.25724272,-21.5018325,,,4429.06,,,,,,,,
2456425.688,5/13/2013 4:30,37.51183317,-63.47002172,-288.5410207,364.8536892,11946.89056,-14.31556908,-23.37074796,,,4429.07,,,,,,,,
2456425.729,5/13/2013 5:30,49.37724645,-83.546301,-379.8097797,482.7519436,15725.98692,-18.84355124,-21.26997018,,,4429.07,,,,,,,,
2456425.771,5/13/2013 6:30,57.59887111,-97.45728992,-443.0505166,564.4444369,18344.5482,-21.98102053,-16.79062996,,,4429.05,,,,,,,,
2456425.813,5/13/2013 7:30,57.77632834,-97.75754755,-444.4155176,566.2077044,18401.06776,-22.04874031,-11.88972548,,,4429.04,,,,,,,,
2456425.854,5/13/2013 8:30,47.20448391,-79.86998677,-363.0968902,461.1627326,15033.96896,-18.01439934,-8.362800552,,,4429.04,,,,,,,,
2456425.896,5/13/2013 9:30,25.70442454,-43.49188632,-197.7184336,247.5317863,8186.268497,-9.809722184,-7.390714372,,,4429.03,,,,,,,,
2456425.938,5/13/2013 10:30,-4.142384936,7.008915312,31.86322493,-49.03493681,-1319.845308,1.580173608,-9.254836756,,,4429.03,,,,,,,,
2456425.979,5/13/2013 11:30,-37.43457151,63.33929499,287.946724,-379.8359453,-11923.30075,14.28486608,-13.27572212,,,4429.02,,,,,,,,
2456426.021,5/13/2013 12:30,-67.99028962,115.03957,522.9813078,-683.4465942,-21655.1997,25.9452898,-17.98666106,,,4429.01,,,,,,,,
2456426.063,5/13/2013 13:30,-89.75963754,151.8733067,690.431132,-899.7532712,-28588.66771,34.25273065,-21.50841823,,,4429.02,,,,,,,,
2456426.104,5/13/2013 14:30,-98.2724607,166.2770035,755.9117677,-984.3391988,-31299.97479,37.50132474,-22.04767731,,,4429.03,,,,,,,,
2456426.146,5/13/2013 15:30,-91.74825997,155.2380559,705.7276157,-919.5128115,-29222.03762,35.01161251,-18.40593527,,,4429.04,,,,,,,,
2456426.188,5/13/2013 16:30,-71.56006181,121.0796246,550.4399954,-718.916906,-22792.16078,27.30755712,-10.36921141,,,4429.05,,,,,,,,
2456426.229,5/13/2013 17:30,-41.90649573,70.90579077,322.3447651,-424.2703065,-13347.59438,15.9914053,1.136185767,,,4429.06,,,,,,,,
2456426.271,5/13/2013 18:30,-8.765882788,14.83187368,67.42717041,-94.97537839,-2792.414655,3.344555117,14.18550529,,,4429.07,,,,,,,,
2456426.313,5/13/2013 19:30,21.58509871,-36.52198701,-166.0325793,206.6009469,6874.276333,-8.237738687,26.2795182,,,4429.07,,,,,,,,
2456426.354,5/13/2013 20:30,44.07877875,-74.58129364,-339.0539661,430.104802,14038.44182,-16.82159325,34.94976796,,,4429.07,,,,,,,,
2456426.396,5/13/2013 21:30,55.98015515,-94.71842252,-430.5993534,548.3603965,17828.99232,-21.36329936,38.38195428,,,4429.07,,,,,,,,
2456426.438,5/13/2013 22:30,57.34180291,-97.02233053,-441.073148,561.8901313,18262.6728,-21.88292026,35.8798805,,,4429.07,,,,,,,,
2456426.479,5/13/2013 23:30,50.70860344,-85.79895703,-390.0505777,495.9807003,16150.01988,-19.35161283,28.03507446,,,4429.06,,,,,,,,
2456426.521,5/14/2013 0:30,40.20333381,-68.0240408,-309.2440436,391.5972353,12804.12494,-15.34267758,16.55496382,,,4429.05,,,,,,,,
2456426.563,5/14/2013 1:30,30.28009081,-51.23391366,-232.9144585,292.9969591,9643.603639,-11.5558506,3.805707548,,,4429.04,,,,,,,,
2456426.604,5/14/2013 2:30,24.49362317,-41.44321041,-188.4049495,235.5009059,7800.632116,-9.347666051,-7.791322375,,,4429.04,,,,,,,,
2456426.646,5/14/2013 3:30,24.59542045,-41.6154514,-189.1879741,236.5123938,7833.054225,-9.386513097,-16.33541233,,,4429.05,,,,,,,,
2456426.688,5/14/2013 4:30,30.15671081,-51.02515469,-231.9654196,291.771019,9604.307501,-11.50876733,-20.84228395,,,4429.05,,,,,,,,
2456426.729,5/14/2013 5:30,38.77351007,-65.60477904,-298.2458395,377.3900839,12348.73064,-14.79703992,-21.37295616,,,4429.06,,,,,,,,
2456426.771,5/14/2013 6:30,46.76887216,-79.13293169,-359.7461646,456.8343654,14895.22801,-17.84816473,-18.8917911,,,4429.05,,,,,,,,
2456426.813,5/14/2013 7:30,50.20220594,-84.94213246,-386.1553681,490.948985,15988.73389,-19.15836555,-14.92114239,,,4429.03,,,,,,,,
2456426.854,5/14/2013 8:30,45.940687,-77.7316424,-353.3757644,448.6052728,14631.45367,-17.53211947,-11.10029652,,,4429.02,,,,,,,,
2456426.896,5/14/2013 9:30,32.54581659,-55.06752167,-250.3424212,315.5098803,10365.23009,-12.42047837,-8.761283483,,,4429.02,,,,,,,,
2456426.938,5/14/2013 10:30,10.77233332,-18.22678797,-82.86078787,99.16211324,3430.444977,-4.111459423,-8.612343033,,,4429.02,,,,,,,,
2456426.979,5/14/2013 11:30,-16.44352992,27.82245262,126.4836321,-171.2627502,-5237.720826,6.274436142,-10.58558192,,,4429.02,,,,,,,,
2456427.021,5/14/2013 12:30,-44.52499202,75.33628649,342.4862386,-450.2884598,-14181.57711,16.99065448,-13.87014216,,,4429.03,,,,,,,,
2456427.063,5/14/2013 13:30,-68.22685893,115.4398453,524.8009989,-685.7972167,-21730.54627,26.03556745,-17.12050004,,,4429.03,,,,,,,,
2456427.104,5/14/2013 14:30,-82.83073805,140.1496088,637.1340371,-830.9056773,-26381.83528,31.60858059,-18.80022711,,,4429.03,,,,,,,,
2456427.146,5/14/2013 15:30,-85.27868659,144.2915377,655.9636572,-855.2292177,-27161.4991,32.54274673,-17.59336216,,,4429.04,,,,,,,,
2456427.188,5/14/2013 16:30,-74.94816107,126.8122885,576.501255,-752.582062,-23871.25961,28.60049591,-12.79210316,,,4429.06,,,,,,,,
2456427.229,5/14/2013 17:30,-53.84278154,91.10198636,414.1586756,-542.8727712,-17149.26341,20.54643326,-4.560356571,,,4429.06,,,,,,,,
2456427.271,5/14/2013 18:30,-26.12302354,44.20015582,200.938297,-267.4410604,-8320.60873,9.968245483,6.011286596,,,4429.07,,,,,,,,
2456427.313,5/14/2013 19:30,2.910748116,-4.924985812,-22.38947451,21.04707843,926.5551166,-1.111385453,17.09764105,,,4429.06,,,,,,,,
