julday,date_time,V_mgal,vert_mm,areal_mm,WDD_tam,,,,,,O1,M2,A_O1,PHI_O1,A_M2,PHI_M2
2456366.063,3/14/2013 13:30,-0.072770493,-123.1276744,-4.09E-12,715.194159,500.063147,,,,,,,,,,
2456366.104,3/14/2013 14:30,-0.085132416,-144.0440478,-4.78E-12,838.0258786,500.244334,,,,,,,,,,
2456366.146,3/14/2013 15:30,-0.079582179,-134.6530461,-4.47E-12,782.8770791,500.363952,,,,,,,,,,
2456366.188,3/14/2013 16:30,-0.056059443,-94.85257721,-3.15E-12,549.148222,500.391590,,,,,,,,,,
2456366.229,3/14/2013 17:30,-0.01899015,-32.131334,-1.07E-12,180.8167706,500.319928,,,,,,,,,,
2456366.271,3/14/2013 18:30,0.023697377,40.09596148,1.33E-12,-243.3391169,500.166595,,,,,,,,,,
2456366.313,3/14/2013 19:30,0.062472185,105.7029366,3.51E-12,-628.617073,499.969768,,,,,,,,,,
2456366.354,3/14/2013 20:30,0.088564577,149.8512648,4.98E-12,-887.8787993,499.778625,,,,,,,,,,
2456366.396,3/14/2013 21:30,0.09618932,162.7523296,5.40E-12,-963.6404981,499.641031,,,,,,,,,,
2456366.438,3/14/2013 22:30,0.084025079,142.1704329,4.72E-12,-842.7729975,499.591550,,,,,,,,,,
2456366.479,3/14/2013 23:30,0.055526178,93.95029383,3.12E-12,-559.5995,499.642775,,,,,,,,,,
2456366.521,3/15/2013 0:30,0.017963016,30.39342367,1.01E-12,-186.3608166,499.782169,,,,,,,,,,
2456366.563,3/15/2013 1:30,-0.019544903,-33.0699752,-1.10E-12,186.3289552,499.975183,,,,,,,,,,
2456366.604,3/15/2013 2:30,-0.048444668,-81.96837886,-2.72E-12,473.4855719,500.173890,,,,,,,,,,
2456366.646,3/15/2013 3:30,-0.062933792,-106.4839755,-3.54E-12,617.4537849,500.328970,,,,,,,,,,
2456366.688,3/15/2013 4:30,-0.061319978,-103.7534029,-3.44E-12,601.4184561,500.402034,,,,,,,,,,
2456366.729,3/15/2013 5:30,-0.046225693,-78.21387314,-2.60E-12,451.4371802,500.375218,,,,,,,,,,
2456366.771,3/15/2013 6:30,-0.02364604,-40.00910039,-1.33E-12,227.0790731,500.255631,,,,,,,,,,
2456366.813,3/15/2013 7:30,-0.001177355,-1.992084293,-6.61E-14,3.823569807,500.073549,,,,,,,,,,
2456366.854,3/15/2013 8:30,0.014072765,23.81111866,7.91E-13,-147.7061307,499.874815,,,,,,,,,,
2456366.896,3/15/2013 9:30,0.017342873,29.34414043,9.74E-13,-180.1988849,499.709339,,,,,,,,,,
2456366.938,3/15/2013 10:30,0.007393,12.50895617,4.15E-13,-81.33401013,499.618587,,,,,,,,,,
2456366.979,3/15/2013 11:30,-0.013252706,-22.42357855,-7.45E-13,123.8078295,499.625193,,,,,,,,,,
2456367.021,3/15/2013 12:30,-0.03900943,-66.00395556,-2.19E-12,379.7342541,499.727293,,,,,,,,,,
2456367.063,3/15/2013 13:30,-0.062675843,-106.0475264,-3.52E-12,614.890731,499.899007,,,,,,,,,,
2456367.104,3/15/2013 14:30,-0.077256668,-130.718282,-4.34E-12,759.7701171,500.096938,,,,,,,,,,
2456367.146,3/15/2013 15:30,-0.077730728,-131.5203913,-4.37E-12,764.4805162,500.271066,,,,,,,,,,
2456367.188,3/15/2013 16:30,-0.062352841,-105.5010062,-3.50E-12,611.6812825,500.377308,,,,,,,,,,
2456367.229,3/15/2013 17:30,-0.033181863,-56.14371296,-1.86E-12,321.82983,500.388585,,,,,,,,,,
2456367.271,3/15/2013 18:30,0.004305176,7.284357908,2.42E-13,-50.65247763,500.301636,,,,,,,,,,
2456367.313,3/15/2013 19:30,0.042448029,71.82206582,2.38E-12,-429.6511456,500.137859,,,,,,,,,,
2456367.354,3/15/2013 20:30,0.073215726,123.8810078,4.11E-12,-735.3680716,499.937973,,,,,,,,,,
2456367.396,3/15/2013 21:30,0.090162514,152.5549745,5.07E-12,-903.7563756,499.751837,,,,,,,,,,
2456367.438,3/15/2013 22:30,0.090025048,152.3223819,5.06E-12,-902.3904721,499.625970,,,,,,,,,,
2456367.479,3/15/2013 23:30,0.073522746,124.4004854,4.13E-12,-738.4187117,499.591905,,,,,,,,,,
2456367.521,3/16/2013 0:30,0.04512248,76.34723536,2.53E-12,-456.2252723,499.658286,,,,,,,,,,
2456367.563,3/16/2013 1:30,0.011816847,19.99410475,6.64E-13,-125.2906586,499.808703,,,,,,,,,,
2456367.604,3/16/2013 2:30,-0.018745416,-31.71724335,-1.05E-12,178.3850169,500.005781,,,,,,,,,,
2456367.646,3/16/2013 3:30,-0.040246162,-68.09650661,-2.26E-12,392.0227919,500.200532,,,,,,,,,,
2456367.688,3/16/2013 4:30,-0.049244283,-83.32132607,-2.77E-12,481.4307749,500.344602,,,,,,,,,,
2456367.729,3/16/2013 5:30,-0.045871041,-77.61380168,-2.58E-12,447.9132514,500.402362,,,,,,,,,,
2456367.771,3/16/2013 6:30,-0.03352841,-56.73006959,-1.88E-12,325.2732182,500.359801,,,,,,,,,,
2456367.813,3/16/2013 7:30,-0.017734679,-30.00707705,-9.96E-13,168.3420394,500.228015,,,,,,,,,,
2456367.854,3/16/2013 8:30,-0.004485029,-7.588668706,-2.52E-13,36.6895966,500.040398,,,,,,,,,,
2456367.896,3/16/2013 9:30,0.00140695,2.380558572,7.90E-14,-21.8548417,499.844256,,,,,,,,,,
2456367.938,3/16/2013 10:30,-0.002441674,-4.131312853,-1.37E-13,16.38622195,499.688935,,,,,,,,,,
2456367.979,3/16/2013 11:30,-0.015428782,-26.10549909,-8.67E-13,145.4299637,499.613450,,,,,,,,,,
2456368.021,3/16/2013 12:30,-0.034196762,-57.8609212,-1.92E-12,331.9141614,499.636701,,,,,,,,,,
2456368.063,3/16/2013 13:30,-0.053541856,-90.59282066,-3.01E-12,524.1327371,499.752742,,,,,,,,,,
2456368.104,3/16/2013 14:30,-0.067751883,-114.6361867,-3.81E-12,665.3277684,499.932276,,,,,,,,,,
2456368.146,3/16/2013 15:30,-0.072044013,-121.8984704,-4.05E-12,707.9756394,500.130007,,,,,,,,,,
2456368.188,3/16/2013 16:30,-0.063772164,-107.9025012,-3.58E-12,625.7840983,500.296010,,,,,,,,,,
2456368.229,3/16/2013 17:30,-0.043135856,-72.9858682,-2.42E-12,420.7356419,500.388257,,,,,,,,,,
2456368.271,3/16/2013 18:30,-0.013231326,-22.38740365,-7.43E-13,123.5953919,500.383174,,,,,,,,,,
2456368.313,3/16/2013 19:30,0.020577235,34.81668101,1.16E-12,-212.3364624,500.281576,,,,,,,,,,
2456368.354,3/16/2013 20:30,0.051841714,87.71618017,2.91E-12,-522.989573,500.108487,,,,,,,,,,
2456368.396,3/16/2013 21:30,0.074510621,126.0719715,4.19E-12,-748.2345389,499.906896,,,,,,,,,,
2456368.438,3/16/2013 22:30,0.084355658,142.7297737,4.74E-12,-846.0577348,499.727012,,,,,,,,,,
2456368.479,3/16/2013 23:30,0.079978322,135.32332,4.49E-12,-802.5632233,499.613700,,,,,,,,,,
2456368.521,3/17/2013 0:30,0.063114653,106.7899922,3.55E-12,-635.0008234,499.595255,,,,,,,,,,
2456368.563,3/17/2013 1:30,0.038134578,64.52370516,2.14E-12,-386.791412,499.676319,,,,,,,,,,
2456368.604,3/17/2013 2:30,0.010860731,18.37635723,6.10E-13,-115.7904117,499.836714,,,,,,,,,,
2456368.646,3/17/2013 3:30,-0.012963249,-21.93381772,-7.28E-13,120.9317017,500.036492,,,,,,,,,,
2456368.688,3/17/2013 4:30,-0.02911777,-49.26726639,-1.64E-12,281.4477933,500.225929,,,,,,,,,,
2456368.729,3/17/2013 5:30,-0.035861066,-60.67692434,-2.01E-12,348.4511825,500.357963,,,,,,,,,,
2456368.771,3/17/2013 6:30,-0.034148328,-57.77897069,-1.92E-12,331.4329058,500.399957,,,,,,,,,,
2456368.813,3/17/2013 7:30,-0.027102679,-45.85773357,-1.52E-12,261.4252601,500.341857,,,,,,,,,,
2456368.854,3/17/2013 8:30,-0.018941666,-32.04929923,-1.06E-12,180.3350201,500.198674,,,,,,,,,,
2456368.896,3/17/2013 9:30,-0.013698196,-23.1773469,-7.70E-13,128.2343456,500.006706,,,,,,,,,,
2456368.938,3/17/2013 10:30,-0.014096578,-23.85141006,-7.92E-13,132.1927917,499.814410,,,,,,,,,,
2456368.979,3/17/2013 11:30,-0.020862714,-35.29971128,-1.17E-12,199.4231141,499.670249,,,,,,,,,,
2456369.021,3/17/2013 12:30,-0.032603041,-55.16434472,-1.83E-12,316.0784751,499.610529,,,,,,,,,,
2456369.063,3/17/2013 13:30,-0.046230102,-78.22133202,-2.60E-12,451.4809826,499.650293,,,,,,,,,,
2456369.104,3/17/2013 14:30,-0.057786103,-97.77408621,-3.25E-12,566.3048279,499.779550,,,,,,,,,,
2456369.146,3/17/2013 15:30,-0.063444043,-107.3473212,-3.56E-12,622.5237955,499.965777,,,,,,,,,,
2456369.188,3/17/2013 16:30,-0.060452949,-102.2863891,-3.40E-12,592.8033953,500.162075,,,,,,,,,,
2456369.229,3/17/2013 17:30,-0.047828071,-80.92509591,-2.69E-12,467.358877,500.318935,,,,,,,,,,
2456369.271,3/17/2013 18:30,-0.026650442,-45.09254822,-1.50E-12,256.9316975,500.396660,,,,,,,,,,
2456369.313,3/17/2013 19:30,8.28E-05,0.140173401,4.65E-15,-8.698145823,500.375331,,,,,,,,,,
2456369.354,3/17/2013 20:30,0.028034457,47.43430187,1.57E-12,-286.4336321,500.259827,,,,,,,,,,
2456369.396,3/17/2013 21:30,0.052422795,88.69936935,2.95E-12,-528.7633664,500.078630,,,,,,,,,,
2456369.438,3/17/2013 22:30,0.069055616,116.8421024,3.88E-12,-694.0319925,499.876711,,,,,,,,,,
2456369.479,3/17/2013 23:30,0.075265807,127.3497461,4.23E-12,-755.73829,499.704298,,,,,,,,,,
2456369.521,3/18/2013 0:30,0.070509681,119.3023797,3.96E-12,-708.4800085,499.604303,,,,,,,,,,
2456369.563,3/18/2013 1:30,0.056453044,95.5185512,3.17E-12,-568.8091152,499.601597,,,,,,,,,,
2456369.604,3/18/2013 2:30,0.036501527,61.76058334,2.05E-12,-370.5649372,499.696786,,,,,,,,,,
2456369.646,3/18/2013 3:30,0.014894767,25.20194589,8.37E-13,-155.8737847,499.866063,,,,,,,,,,
2456369.688,3/18/2013 4:30,-0.004378154,-7.407835781,-2.46E-13,35.62765251,500.067170,,,,,,,,,,
2456369.729,3/18/2013 5:30,-0.018527657,-31.34879543,-1.04E-12,176.221301,500.249979,,,,,,,,,,
2456369.771,3/18/2013 6:30,-0.026511877,-44.85809649,-1.49E-12,255.5548762,500.369029,,,,,,,,,,
2456369.813,3/18/2013 7:30,-0.029056265,-49.16319965,-1.63E-12,280.8366597,500.394902,,,,,,,,,,
2456369.854,3/18/2013 8:30,-0.028187891,-47.69391178,-1.58E-12,272.2082445,500.321565,,,,,,,,,,
2456369.896,3/18/2013 9:30,-0.026468882,-44.78534883,-1.49E-12,255.1276645,500.167856,,,,,,,,,,
2456369.938,3/18/2013 10:30,-0.026178799,-44.29452779,-1.47E-12,252.2453105,499.972735,,,,,,,,,,
2456369.979,3/18/2013 11:30,-0.028674739,-48.51765851,-1.61E-12,277.0457096,499.785502,,,,,,,,,,
2456370.021,3/18/2013 12:30,-0.034072687,-57.65098586,-1.91E-12,330.6813129,499.653417,,,,,,,,,,
2456370.063,3/18/2013 13:30,-0.041284289,-69.85301743,-2.32E-12,402.3379282,499.609841,,,,,,,,,,
2456370.104,3/18/2013 14:30,-0.048348647,-81.80591046,-2.72E-12,472.5314738,499.665862,,,,,,,,,,
2456370.146,3/18/2013 15:30,-0.052942792,-89.57920324,-2.97E-12,518.1802534,499.807509,,,,,,,,,,
2456370.188,3/18/2013 16:30,-0.052941668,-89.5773024,-2.97E-12,518.1690907,499.999245,,,,,,,,,,
2456370.229,3/18/2013 17:30,-0.046916892,-79.38338193,-2.64E-12,458.3051383,500.192874,,,,,,,,,,
2456370.271,3/18/2013 18:30,-0.034494535,-58.36475294,-1.94E-12,334.8729209,500.339629,,,,,,,,,,
2456370.313,3/18/2013 19:30,-0.01652023,-27.95222934,-9.28E-13,156.2749151,500.402396,,,,,,,,,,
2456370.354,3/18/2013 20:30,0.004999166,8.458588215,2.81E-13,-57.54816291,500.365042,,,,,,,,,,
2456370.396,3/18/2013 21:30,0.02718653,45.99960945,1.53E-12,-278.0083792,500.236472,,,,,,,,,,
2456370.438,3/18/2013 22:30,0.046792717,79.17327732,2.63E-12,-472.8212466,500.048432,,,,,,,,,,
2456370.479,3/18/2013 23:30,0.060825413,102.9165993,3.42E-12,-612.2542649,499.847578,,,,,,,,,,
2456370.521,3/19/2013 0:30,0.067176977,113.6634442,3.77E-12,-675.3652746,499.683817,,,,,,,,,,
2456370.563,3/19/2013 1:30,0.065088789,110.1302311,3.66E-12,-654.6164269,499.597829,,,,,,,,,,
2456370.604,3/19/2013 2:30,0.055310254,93.58495055,3.11E-12,-557.454016,499.610893,,,,,,,,,,
2456370.646,3/19/2013 3:30,0.039889727,67.49341803,2.24E-12,-404.2310959,499.719574,,,,,,,,,,
2456370.688,3/19/2013 4:30,0.021649339,36.63068164,1.22E-12,-222.9892086,499.896592,,,,,,,,,,
2456370.729,3/19/2013 5:30,0.003500103,5.922174346,1.97E-13,-42.65303401,500.097661,,,,,,,,,,
2456370.771,3/19/2013 6:30,-0.012197767,-20.63862248,-6.85E-13,113.3256479,500.272578,,,,,,,,,,
2456370.813,3/19/2013 7:30,-0.024052473,-40.69678487,-1.35E-12,231.1175106,500.377791,,,,,,,,,,
2456370.854,3/19/2013 8:30,-0.031749047,-53.71938736,-1.78E-12,307.5929411,500.387296,,,,,,,,,,
2456370.896,3/19/2013 9:30,-0.035870769,-60.69334118,-2.02E-12,348.5475906,500.299125,,,,,,,,,,
2456370.938,3/19/2013 10:30,-0.037538753,-63.51556957,-2.11E-12,365.1211696,500.135821,,,,,,,,,,
2456370.979,3/19/2013 11:30,-0.038004054,-64.30285878,-2.14E-12,369.7445375,499.938761,,,,,,,,,,
2456371.021,3/19/2013 12:30,-0.0383032,-64.8090151,-2.15E-12,372.7169481,499.757762,,,,,,,,,,
2456371.063,3/19/2013 13:30,-0.03903547,-66.04801596,-2.19E-12,379.9929995,499.638576,,,,,,,,,,
2456371.104,3/19/2013 14:30,-0.040268806,-68.13482028,-2.26E-12,392.2477895,499.611401,,,,,,,,,,
2456371.146,3/19/2013 15:30,-0.041552317,-70.30652046,-2.33E-12,405.0011317,499.683300,,,,,,,,,,
2456371.188,3/19/2013 16:30,-0.042011257,-71.08304738,-2.36E-12,409.5612978,499.836412,,,,,,,,,,
2456371.229,3/19/2013 17:30,-0.04051391,-68.54953584,-2.28E-12,394.6832129,500.032422,,,,,,,,,,
2456371.271,3/19/2013 18:30,-0.035909913,-60.75957285,-2.02E-12,348.9365372,500.222154,,,,,,,,,,
2456371.313,3/19/2013 19:30,-0.02733049,-46.2431899,-1.54E-12,263.6888582,500.357897,,,,,,,,,,
2456371.354,3/19/2013 20:30,-0.014509792,-24.55056841,-8.15E-13,136.2986097,500.405365,,,,,,,,,,
2456371.396,3/19/2013 21:30,0.001953115,3.304670217,1.10E-13,-27.28170134,500.352309,,,,,,,,,,
2456371.438,3/19/2013 22:30,0.020494436,34.67658544,1.15E-12,-211.513749,500.211599,,,,,,,,,,
2456371.479,3/19/2013 23:30,0.038731834,65.53426386,2.18E-12,-392.7259333,500.018032,,,,,,,,,,
2456371.521,3/20/2013 0:30,0.053873525,91.15400504,3.03E-12,-543.1782517,499.819636,,,,,,,,,,
2456371.563,3/20/2013 1:30,0.063312475,107.1247083,3.56E-12,-636.9664487,499.665668,,,,,,,,,,
2456371.604,3/20/2013 2:30,0.065246042,110.3963029,3.67E-12,-656.1789373,499.594298,,,,,,,,,,
2456371.646,3/20/2013 3:30,0.059133533,100.0539376,3.32E-12,-595.4432407,499.623073,,,,,,,,,,
2456371.688,3/20/2013 4:30,0.045848647,77.5759111,2.58E-12,-463.4406892,499.744539,,,,,,,,,,
2456371.729,3/20/2013 5:30,0.027484017,46.5029565,1.54E-12,-280.9642923,499.928123,,,,,,,,,,
2456371.771,3/20/2013 6:30,0.006877466,11.63667196,3.86E-13,-76.2115079,500.127800,,,,,,,,,,
2456371.813,3/20/2013 7:30,-0.012993098,-21.98432106,-7.30E-13,121.2282832,500.293628,,,,,,,,,,
2456371.854,3/20/2013 8:30,-0.029583192,-50.05476154,-1.66E-12,286.0723705,500.384251,,,,,,,,,,
2456371.896,3/20/2013 9:30,-0.041200139,-69.71063603,-2.31E-12,401.5017913,500.377251,,,,,,,,,,
2456371.938,3/20/2013 10:30,-0.047208123,-79.87614402,-2.65E-12,461.1988911,500.274748,,,,,,,,,,
2456371.979,3/20/2013 11:30,-0.048020095,-81.25000015,-2.70E-12,469.266882,500.102845,,,,,,,,,,
2456372.021,3/20/2013 12:30,-0.044909732,-75.98726651,-2.52E-12,438.361399,499.905066,,,,,,,,,,
2456372.063,3/20/2013 13:30,-0.039686877,-67.15019597,-2.23E-12,386.4655683,499.731423,,,,,,,,,,
2456372.104,3/20/2013 14:30,-0.034282654,-58.00625016,-1.93E-12,332.7676079,499.625860,,,,,,,,,,
2456372.146,3/20/2013 15:30,-0.030300298,-51.26810342,-1.70E-12,293.197739,499.615222,,,,,,,,,,
2456372.188,3/20/2013 16:30,-0.028607623,-48.40409792,-1.61E-12,276.3788233,499.702498,,,,,,,,,,
2456372.229,3/20/2013 17:30,-0.029066265,-49.18012008,-1.63E-12,280.9360252,499.866061,,,,,,,,,,
2456372.271,3/20/2013 18:30,-0.030492909,-51.59400234,-1.71E-12,295.1115854,500.065068,,,,,,,,,,
2456372.313,3/20/2013 19:30,-0.030912829,-52.30450747,-1.74E-12,299.2840376,500.249684,,,,,,,,,,
2456372.354,3/20/2013 20:30,-0.028093155,-47.533619,-1.58E-12,271.2669227,500.373569,,,,,,,,,,
2456372.396,3/20/2013 21:30,-0.020248305,-34.2601319,-1.14E-12,193.3181685,500.405488,,,,,,,,,,
2456372.438,3/20/2013 22:30,-0.006726144,-11.38063543,-3.78E-13,58.95797865,500.337151,,,,,,,,,,
2456372.479,3/20/2013 23:30,0.01154985,19.54234695,6.49E-13,-122.6377041,500.185307,,,,,,,,,,
2456372.521,3/21/2013 0:30,0.032062482,54.24972029,1.80E-12,-326.4572801,499.987568,,,,,,,,,,
2456372.563,3/21/2013 1:30,0.051166371,86.57350005,2.87E-12,-516.2791667,499.793013,,,,,,,,,,
2456372.604,3/21/2013 2:30,0.064937942,109.8749971,3.65E-12,-653.1175614,499.649919,,,,,,,,,,
2456372.646,3/21/2013 3:30,0.070174068,118.7345237,3.94E-12,-705.1452655,499.593695,,,,,,,,,,
2456372.688,3/21/2013 4:30,0.065245372,110.3951689,3.67E-12,-656.1722778,499.638034,,,,,,,,,,
2456372.729,3/21/2013 5:30,0.050554748,85.53863418,2.84E-12,-510.2019012,499.771511,,,,,,,,,,
2456372.771,3/21/2013 6:30,0.028479263,48.18691225,1.60E-12,-290.853348,499.960458,,,,,,,,,,
2456372.813,3/21/2013 7:30,0.002830887,4.789860202,1.59E-13,-36.00350204,500.157415,,,,,,,,,,
2456372.854,3/21/2013 8:30,-0.022000098,-37.22416536,-1.24E-12,210.7244999,500.313029,,,,,,,,,,
2456372.896,3/21/2013 9:30,-0.041993138,-71.05238889,-2.36E-12,409.3812554,500.388416,,,,,,,,,,
2456372.938,3/21/2013 10:30,-0.054318643,-91.90714372,-3.05E-12,531.8511192,500.364895,,,,,,,,,,
2456372.979,3/21/2013 11:30,-0.057869276,-97.91481553,-3.25E-12,567.131263,500.248662,,,,,,,,,,
2456373.021,3/21/2013 12:30,-0.053411684,-90.37256887,-3.00E-12,522.8393051,500.069212,,,,,,,,,,
2456373.063,3/21/2013 13:30,-0.043341574,-73.3339436,-2.43E-12,422.77972,499.871935,,,,,,,,,,
2456373.104,3/21/2013 14:30,-0.031091156,-52.60623634,-1.75E-12,301.0559449,499.706713,,,,,,,,,,
2456373.146,3/21/2013 15:30,-0.02029907,-34.34602609,-1.14E-12,193.8225834,499.615402,,,,,,,,,,
2456373.188,3/21/2013 16:30,-0.013907125,-23.53085466,-7.81E-13,130.3103253,499.621313,,,,,,,,,,
2456373.229,3/21/2013 17:30,-0.013384309,-22.64625146,-7.52E-13,125.1154795,499.723351,,,,,,,,,,
2456373.271,3/21/2013 18:30,-0.018279276,-30.9285344,-1.03E-12,173.7533117,499.896265,,,,,,,,,,
2456373.313,3/21/2013 19:30,-0.026252609,-44.41941445,-1.47E-12,252.9787093,500.096954,,,,,,,,,,
2456373.354,3/21/2013 20:30,-0.033636654,-56.91321846,-1.89E-12,326.3487627,500.275255,,,,,,,,,,
2456373.396,3/21/2013 21:30,-0.036429559,-61.6388136,-2.05E-12,354.0998918,500.386501,,,,,,,,,,
2456373.438,3/21/2013 22:30,-0.031487808,-53.27737096,-1.77E-12,304.9971931,500.402711,,,,,,,,,,
2456373.479,3/21/2013 23:30,-0.017586512,-29.75637846,-9.88E-13,166.8698081,500.319609,,,,,,,,,,
2456373.521,3/22/2013 0:30,0.00398617,6.74460045,2.24E-13,-47.48274378,500.157704,,,,,,,,,,
2456373.563,3/22/2013 1:30,0.0295254,49.95697742,1.66E-12,-301.2480826,499.957174,,,,,,,,,,
2456373.604,3/22/2013 2:30,0.053722916,90.89917402,3.02E-12,-541.6817527,499.767821,,,,,,,,,,
2456373.646,3/22/2013 3:30,0.070996634,120.1263049,3.99E-12,-713.3185219,499.636620,,,,,,,,,,
2456373.688,3/22/2013 4:30,0.076963162,130.2216699,4.32E-12,-772.6037059,499.595979,,,,,,,,,,
2456373.729,3/22/2013 5:30,0.069626986,117.8088609,3.91E-12,-699.7092966,499.655646,,,,,,,,,,
2456373.771,3/22/2013 6:30,0.049947519,84.51120159,2.81E-12,-504.1682877,499.800293,,,,,,,,,,
2456373.813,3/22/2013 7:30,0.021637534,36.61070747,1.22E-12,-222.8719099,499.993380,,,,,,,,,,
2456373.854,3/22/2013 8:30,-0.009729126,-16.46168182,-5.47E-13,88.79650062,500.186324,,,,,,,,,,
2456373.896,3/22/2013 9:30,-0.038042526,-64.36795424,-2.14E-12,370.1268116,500.330683,,,,,,,,,,
2456373.938,3/22/2013 10:30,-0.058067876,-98.25084696,-3.26E-12,569.1046126,500.390300,,,,,,,,,,
2456373.979,3/22/2013 11:30,-0.066607094,-112.6992031,-3.74E-12,653.9528028,500.350362,,,,,,,,,,
2456374.021,3/22/2013 12:30,-0.063159503,-106.8658795,-3.55E-12,619.6965216,500.221098,,,,,,,,,,
2456374.063,3/22/2013 13:30,-0.04995427,-84.52262519,-2.81E-12,488.4854222,500.035208,,,,,,,,,,
2456374.104,3/22/2013 14:30,-0.031360493,-53.06195472,-1.76E-12,303.732158,499.839651,,,,,,,,,,
2456374.146,3/22/2013 15:30,-0.012805151,-21.66631468,-7.19E-13,119.360786,499.683859,,,,,,,,,,
2456374.188,3/22/2013 16:30,0.000568708,0.962254206,3.20E-14,-13.52582781,499.607324,,,,,,,,,,
2456374.229,3/22/2013 17:30,0.00520523,8.807248502,2.92E-13,-59.59567573,499.629679,,,,,,,,,,
2456374.271,3/22/2013 18:30,8.93E-05,0.151075184,5.02E-15,-8.762166706,499.745754,,,,,,,,,,
2456374.313,3/22/2013 19:30,-0.012907003,-21.83864867,-7.25E-13,120.37282,499.926843,,,,,,,,,,
2456374.354,3/22/2013 20:30,-0.0294189,-49.77677869,-1.65E-12,284.4399119,500.127874,,,,,,,,,,
2456374.396,3/22/2013 21:30,-0.04368247,-73.91073877,-2.45E-12,426.1669583,500.298685,,,,,,,,,,
2456374.438,3/22/2013 22:30,-0.050091571,-84.75493827,-2.81E-12,489.8496843,500.396579,,,,,,,,,,
2456374.479,3/22/2013 23:30,-0.044826221,-75.845966,-2.52E-12,437.5316096,500.397011,,,,,,,,,,
2456374.521,3/23/2013 0:30,-0.027095236,-45.84513856,-1.52E-12,261.3512957,500.299743,,,,,,,,,,
2456374.563,3/23/2013 1:30,0.000397928,0.673294806,2.24E-14,-11.82890935,500.128909,,,,,,,,,,
2456374.604,3/23/2013 2:30,0.031959232,54.07502092,1.80E-12,-325.4313554,499.926984,,,,,,,,,,
2456374.646,3/23/2013 3:30,0.06028967,102.0101214,3.39E-12,-606.9309594,499.744159,,,,,,,,,,
2456374.688,3/23/2013 4:30,0.07838799,132.6324785,4.40E-12,-786.7612156,499.625794,,,,,,,,,,
2456374.729,3/23/2013 5:30,0.08143335,137.7852287,4.57E-12,-817.0208196,499.601079,,,,,,,,,,
2456374.771,3/23/2013 6:30,0.068107241,115.2374525,3.83E-12,-684.6086621,499.675747,,,,,,,,,,
2456374.813,3/23/2013 7:30,0.040982894,69.34305737,2.30E-12,-415.0931309,499.830666,,,,,,,,,,
2456374.854,3/23/2013 8:30,0.005889864,9.965649083,3.31E-13,-66.3984007,500.026658,,,,,,,,,,
2456374.896,3/23/2013 9:30,-0.029547221,-49.99389818,-1.66E-12,285.7149495,500.214335,,,,,,,,,,
2456374.938,3/23/2013 10:30,-0.057786035,-97.77397099,-3.25E-12,566.3041513,500.346487,,,,,,,,,,
2456374.979,3/23/2013 11:30,-0.073171858,-123.8067844,-4.11E-12,719.1822429,500.389923,,,,,,,,,,
2456375.021,3/23/2013 12:30,-0.07323646,-123.9160897,-4.11E-12,719.8241395,500.333790,,,,,,,,,,
2456375.063,3/23/2013 13:30,-0.059205321,-100.1754035,-3.33E-12,580.4066,500.192292,,,,,,,,,,
2456375.104,3/23/2013 14:30,-0.035622171,-60.2727133,-2.00E-12,346.0774471,500.001118,,,,,,,,,,
2456375.146,3/23/2013 15:30,-0.009194969,-15.5578871,-5.17E-13,83.48895244,499.808494,,,,,,,,,,
2456375.188,3/23/2013 16:30,0.012868189,21.77297515,7.23E-13,-135.737102,499.663077,,,,,,,,,,
2456375.229,3/23/2013 17:30,0.024654362,41.71518066,1.39E-12,-252.8480061,499.601742,,,,,,,,,,
2456375.271,3/23/2013 18:30,0.023054997,39.00905444,1.30E-12,-236.9562389,499.640320,,,,,,,,,,
2456375.313,3/23/2013 19:30,0.008617801,14.58131996,4.84E-13,-93.50399788,499.769603,,,,,,,,,,
2456375.354,3/23/2013 20:30,-0.014498687,-24.53177824,-8.15E-13,136.1882642,499.957623,,,,,,,,,,
2456375.396,3/23/2013 21:30,-0.039507663,-66.84696605,-2.22E-12,384.684846,500.157638,,,,,,,,,,
2456375.438,3/23/2013 22:30,-0.058720861,-99.35569616,-3.30E-12,575.5928563,500.319819,,,,,,,,,,
2456375.479,3/23/2013 23:30,-0.065614734,-111.0201304,-3.69E-12,644.0924234,500.403719,,,,,,,,,,
2456375.521,3/24/2013 0:30,-0.056700698,-95.93758093,-3.19E-12,555.5199228,500.388393,,,,,,,,,,
2456375.563,3/24/2013 1:30,-0.032667535,-55.27346858,-1.84E-12,316.7193067,500.277640,,,,,,,,,,
2456375.604,3/24/2013 2:30,0.001575669,2.666032617,8.85E-14,-23.53129236,500.099059,,,,,,,,,,
2456375.646,3/24/2013 3:30,0.038035865,64.35668435,2.14E-12,-385.8105798,499.897135,,,,,,,,,,
2456375.688,3/24/2013 4:30,0.067685598,114.5240323,3.80E-12,-680.4190908,499.722118,,,,,,,,,,
2456375.729,3/24/2013 5:30,0.082870889,140.2175435,4.66E-12,-831.3046251,499.617449,,,,,,,,,,
2456375.771,3/24/2013 6:30,0.079394872,134.3361237,4.46E-12,-796.7658979,499.608902,,,,,,,,,,
2456375.813,3/24/2013 7:30,0.0576803,97.59506775,3.24E-12,-581.0034901,499.698152,,,,,,,,,,
