julday,date_time,V_ugal,vert_mm,areal_mm,WDD_tam,potential,dilation_ppb,wl_ft,,
2456440.333,5/27/2013 20:00,44.23611802,-74.84751169,-340.2642198,431.6681715,14088.55388,-0.551751935,18.11690561,-0.551751935,9.119305675
2456440.375,5/27/2013 21:00,68.80607019,-116.4198708,-529.2562919,675.8024803,21914.00543,-1.205577536,15.74336434,-1.205577536,1.720712021
2456440.417,5/27/2013 22:00,78.74882285,-133.2430083,-605.7359453,774.5966103,25080.7405,-1.644833971,8.087034193,-1.644833971,8.903960862
2456440.458,5/27/2013 23:00,74.98654223,-126.8772295,-576.7964829,737.2134778,23882.4661,-1.796522042,-1.872126165,-1.796522042,2.657552727
2456440.5,5/28/2013 0:00,61.52262015,-104.0962733,-473.2319942,603.4319674,19594.24978,-1.659784309,3.142867672,-1.659784309,-3.986476461
2456440.542,5/28/2013 1:00,44.29740219,-74.9512045,-340.7356176,432.2771091,14108.07269,-1.283683675,-0.408869917,-1.283683675,-0.006007856
2456440.583,5/28/2013 2:00,29.55277949,-50.0033029,-227.3199799,285.7701788,9411.957299,-0.787213022,0.61349385,-0.787213022,4.606900607
2456440.625,5/28/2013 3:00,22.11369291,-37.4163684,-170.0985259,211.8532152,7042.631903,-0.272191768,6.781213531,-0.272191768,11.84682415
2456440.667,5/28/2013 4:00,24.05099564,-40.69428463,-185.0002585,231.1028279,7659.656657,0.131586995,3.772149108,0.131586995,17.37061173
2456440.708,5/28/2013 5:00,34.11441177,-57.72158472,-262.4080554,331.0959058,10864.82266,0.341876099,2.77411589,0.341876099,18.52367844
2456440.75,5/28/2013 6:00,48.11869383,-81.41682997,-370.128993,470.2465927,15325.14191,0.346944435,8.585511791,0.346944435,7.402823833
2456440.792,5/28/2013 7:00,60.18556552,-101.8339769,-462.9473699,590.1465972,19168.40213,0.177707714,9.357589475,0.177707714,9.300970584
2456440.833,5/28/2013 8:00,64.48190232,-109.1033787,-495.9947926,632.8362699,20536.77173,-0.071570602,16.04163864,-0.071570602,7.150167827
2456440.875,5/28/2013 9:00,56.94476605,-96.35054415,-438.0191404,557.9450556,18136.21782,-0.302865339,15.50019516,-0.302865339,2.199043136
2456440.917,5/28/2013 10:00,36.49921522,-61.75667216,-280.7519635,354.7920179,11624.37497,-0.404786936,14.56229721,-0.404786936,0.826618467
2456440.958,5/28/2013 11:00,5.444090445,-9.211401033,-41.8759437,46.21911679,1733.416584,-0.312310001,5.936474997,-0.312310001,11.12839684
2456441,5/28/2013 12:00,-31.0630558,52.55869041,238.9370252,-316.5266815,-9893.993278,-0.007031478,6.230694448,-0.007031478,15.04462361
2456441.042,5/28/2013 13:00,-66.23874151,112.0759506,509.5083997,-666.0426943,-21097.3372,0.464009715,15.95781817,0.464009715,10.43512064
2456441.083,5/28/2013 14:00,-93.26876683,157.8107535,717.4233544,-934.6210172,-29706.31422,0.98887569,-0.166951321,0.98887569,9.743115149
2456441.125,5/28/2013 15:00,-106.8546406,180.7980519,821.9258957,-1069.614276,-34033.37178,1.468481727,2.942117507,1.468481727,11.25237515
2456441.167,5/28/2013 16:00,-104.3542443,176.5673813,802.692847,-1044.769599,-33237.0035,1.766482807,7.079825987,1.766482807,11.9147622
2456441.208,5/28/2013 17:00,-86.28934897,146.0015785,663.7376723,-865.271458,-27483.39185,1.796573584,7.739769215,1.796573584,15.88360419
2456441.25,5/28/2013 18:00,-56.15281271,95.01055911,431.9274354,-565.8259239,-17885.00099,1.529076624,9.469463714,1.529076624,13.81842275
2456441.292,5/28/2013 19:00,-19.59932011,33.16204962,150.7579703,-202.6196145,-6242.829955,0.994754386,27.22092109,0.994754386,26.83008937
2456441.333,5/28/2013 20:00,16.7816277,-28.39451406,-129.0842802,158.8722388,5344.386107,0.306952693,8.926808391,0.306952693,12.33455282
2456441.375,5/28/2013 21:00,46.84562999,-79.26280595,-360.3365859,457.597054,14919.67513,-0.436510352,4.953640603,-0.436510352,20.295139
2456441.417,5/28/2013 22:00,66.14467062,-111.9167827,-508.7848064,649.3580274,21066.35814,-1.078752334,5.95442743,-1.078752334,3.910747111
2456441.458,5/28/2013 23:00,72.79577381,-123.1704493,-559.9450921,715.445355,23184.71333,-1.496288848,13.3453262,-1.496288848,-1.170311084
2456441.5,5/29/2013 0:00,67.77999296,-114.6837481,-521.3637059,665.6070736,21587.2031,-1.645495919,0.557063483,-1.645495919,-3.004556565
2456441.542,5/29/2013 1:00,54.5887884,-92.36422997,-419.8969603,534.5353651,17385.84644,-1.512938538,9.033688279,-1.512938538,7.170689084
2456441.583,5/29/2013 2:00,38.27107814,-64.75466421,-294.381133,372.3977717,12188.70766,-1.171944577,9.969548702,-1.171944577,-1.822565426
2456441.625,5/29/2013 3:00,24.08453199,-40.75102813,-185.2582201,231.436055,7670.337878,-0.712273043,5.750546696,-0.712273043,0.908957011
2456441.667,5/29/2013 4:00,16.08147054,-27.20984816,-123.6986714,151.9152704,5121.388283,-0.26559978,15.34967655,-0.26559978,1.644570524
2456441.708,5/29/2013 5:00,16.01330999,-27.09452051,-123.1743805,151.238007,5099.679364,0.051766099,14.00890116,0.051766099,12.56218319
2456441.75,5/29/2013 6:00,22.87854457,-38.71049742,-175.9817649,219.4530074,7286.234723,0.188219751,4.374671258,0.188219751,21.14695634
2456441.792,5/29/2013 7:00,33.26564562,-56.2854724,-255.8793461,322.6623144,10594.49334,0.124244595,19.88944729,0.124244595,6.966856205
2456441.833,5/29/2013 8:00,42.40184697,-71.74392507,-326.1550069,413.4423121,13504.34439,-0.083795791,10.77202446,-0.083795791,3.11544943
2456441.875,5/29/2013 9:00,45.59583338,-77.14815007,-350.7231503,445.1787053,14521.61889,-0.352744841,2.104803885,-0.352744841,20.01460792
2456441.917,5/29/2013 10:00,39.64115345,-67.07283164,-304.9197524,386.0112451,12625.07229,-0.565014285,7.587321328,-0.565014285,11.15894956
2456441.958,5/29/2013 11:00,23.77237089,-40.22285155,-182.8570769,228.33433,7570.915561,-0.620155635,13.59138426,-0.620155635,6.467808033
2456442,5/29/2013 12:00,-0.077817289,0.131666853,0.598570589,-8.648190993,-25.2934513,-0.460960993,13.08302398,-0.460960993,14.12111609
2456442.042,5/29/2013 13:00,-27.75026578,46.95344971,213.4550444,-283.6098205,-8838.880205,-0.08123525,12.81755898,-0.08123525,-4.383011122
2456442.083,5/29/2013 14:00,-53.88387535,91.1715171,414.4747692,-543.2810915,-17162.35166,0.445386312,8.918406992,0.445386312,0.537259076
2456442.125,5/29/2013 15:00,-73.19011597,123.8376762,562.9783721,-735.1136061,-23311.32784,1.03814118,16.46593249,1.03814118,3.077331939
2456442.167,5/29/2013 16:00,-81.64999304,138.1517882,628.0517465,-819.1734458,-26005.77176,1.553662054,4.344828262,1.553662054,16.28305328
2456442.208,5/29/2013 17:00,-77.36781424,130.9063417,595.1132272,-776.6244513,-24641.91144,1.863899151,10.74460547,1.863899151,9.636044455
2456442.25,5/29/2013 18:00,-60.92790749,103.0900195,468.6574644,-613.2726774,-19405.85347,1.900814644,22.40302242,1.900814644,23.50888896
2456442.292,5/29/2013 19:00,-35.22280138,59.59697994,270.9337882,-357.8591435,-11218.85901,1.629400051,11.980969,1.629400051,11.00194592
2456442.333,5/29/2013 20:00,-4.825620411,8.164949735,37.1186722,-55.82376648,-1537.453631,1.108145681,23.74863155,1.108145681,10.15705605
2456442.375,5/29/2013 21:00,24.94810876,-42.21220003,-191.9008526,240.0168091,7945.38433,0.4109052,18.24441796,0.4109052,8.361974422
2456442.417,5/29/2013 22:00,49.10418301,-83.08427766,-377.7093757,480.0387045,15639.01708,-0.316496846,12.08542072,-0.316496846,4.906679993
2456442.458,5/29/2013 23:00,63.96061727,-108.2213644,-491.985068,627.6566275,20370.7441,-0.922333219,2.25013339,-0.922333219,10.88756281
2456442.5,5/30/2013 0:00,67.87553854,-114.8454112,-522.0986425,666.5564428,21617.63406,-1.328003816,3.305486647,-1.328003816,10.99701572
2456442.542,5/30/2013 1:00,61.55360511,-104.1486998,-473.4703305,603.7398431,19604.11839,-1.460226454,4.49721378,-1.460226454,12.42701374
2456442.583,5/30/2013 2:00,47.83639461,-80.93917968,-367.9575473,467.4415841,15235.23051,-1.333798364,8.950044586,-1.333798364,6.968643889
2456442.625,5/30/2013 3:00,30.98457295,-52.42589744,-238.3333352,299.996902,9867.978959,-1.010484119,10.83419073,-1.010484119,14.35376082
2456442.667,5/30/2013 4:00,15.59023288,-26.37867403,-119.9200713,147.0341877,4964.93065,-0.600529411,12.73054517,-0.600529411,-3.110751151
2456442.708,5/30/2013 5:00,5.381787005,-9.105983612,-41.39670564,45.60005139,1713.573137,-0.233584794,5.400086179,-0.233584794,12.32473363
2456442.75,5/30/2013 6:00,2.2498893,-3.806812695,-17.30614849,14.48058985,716.0736874,0.00805436,15.50659958,0.00805436,1.784979882
2456442.792,5/30/2013 7:00,5.787785081,-9.792932356,-44.51964284,49.6341683,1842.882231,0.058040478,22.35599596,0.058040478,19.11466781
2456442.833,5/30/2013 8:00,13.49644508,-22.83598507,-103.8146556,126.2296931,4298.065901,-0.07493743,5.734794322,-0.07493743,9.79994957
2456442.875,5/30/2013 9:00,21.59648018,-36.54124446,-166.1201255,206.7140366,6877.901295,-0.337333557,7.971622768,-0.337333557,11.20232083
2456442.917,5/30/2013 10:00,26.19304282,-44.31862846,-201.4768854,252.386842,8341.891865,-0.625972112,12.0747263,-0.625972112,5.886531377
2456442.958,5/30/2013 11:00,24.43364166,-41.34172169,-187.9435717,234.9049119,7781.528196,-0.822523135,16.93298024,-0.822523135,11.26961518
2456443,5/30/2013 12:00,15.32037165,-25.92206883,-117.8442987,144.3527667,4878.980707,-0.841099678,2.77330169,-0.841099678,13.33442304
2456443.042,5/30/2013 13:00,-0.029772985,0.050375891,0.229013802,-8.170808583,-9.991493385,-0.623080942,1.846961844,-0.623080942,-5.133805158
2456443.083,5/30/2013 14:00,-18.70037323,31.64103151,143.8432709,-193.6874125,-5956.518236,-0.190494842,-1.093453611,-0.190494842,-0.852895736
2456443.125,5/30/2013 15:00,-36.72866382,62.14489918,282.5168821,-372.8218378,-11698.4714,0.408595704,-3.062853212,0.408595704,8.193333702
2456443.167,5/30/2013 16:00,-50.06518688,84.7102962,385.1014175,-505.3374738,-15946.11154,1.049429506,8.213227717,1.049429506,6.782899557
2456443.208,5/30/2013 17:00,-55.49714051,93.90116175,426.8840048,-559.3109711,-17676.17148,1.584985421,3.654111889,1.584985421,2.366530267
2456443.25,5/30/2013 18:00,-51.34223364,86.87105932,394.9244611,-518.026588,-16352.84687,1.920952819,23.9511746,1.920952819,13.39923437
2456443.292,5/30/2013 19:00,-37.79830755,63.95473637,290.7445816,-383.4501341,-12039.14952,1.962705354,18.91267819,1.962705354,26.98448917
2456443.333,5/30/2013 20:00,-16.91253792,28.61601416,130.0912417,-175.9229523,-5387.098381,1.703290115,19.08666111,1.703290115,13.72753658
2456443.375,5/30/2013 21:00,7.802618061,-13.20202976,-60.01773813,69.65414448,2484.600122,1.179441585,26.79749379,1.179441585,20.55736876
2456443.417,5/30/2013 22:00,32.03314655,-54.20008396,-246.3989633,310.4158392,10201.94631,0.499759518,6.274108332,0.499759518,22.88624769
2456443.458,5/30/2013 23:00,51.4975411,-87.13383954,-396.1190862,503.8198181,16401.29401,-0.183054933,10.74632799,-0.183054933,4.974771441
2456443.5,5/31/2013 0:00,62.81062993,-106.2755858,-483.1393654,616.2300133,20004.47679,-0.769435106,11.11966944,-0.769435106,3.674544807
2456443.542,5/31/2013 1:00,64.21157232,-108.6459804,-493.9154143,630.1501912,20450.67248,-1.139582373,15.1661671,-1.139582373,-2.987391899
2456443.583,5/31/2013 2:00,55.98495165,-94.72653819,-430.6362481,548.408056,17830.51999,-1.247395411,-1.492924212,-1.247395411,0.149303611
2456443.625,5/31/2013 3:00,40.43831893,-68.42163563,-311.0515492,393.932117,12878.96696,-1.115699751,-1.313040417,-1.115699751,-0.942203732
2456443.667,5/31/2013 4:00,21.38769135,-36.18797376,-164.5141218,204.639449,6811.402717,-0.813925351,8.922626547,-0.813925351,10.93995083
2456443.708,5/31/2013 5:00,3.235331414,-5.474180752,-24.88616923,24.27223404,1029.933864,-0.462108545,2.176183859,-0.462108545,2.655013621
2456443.75,5/31/2013 6:00,-10.13744416,17.15255552,77.9772205,-108.6036177,-3229.252587,-0.158616166,8.436431743,-0.158616166,16.30182504
2456443.792,5/31/2013 7:00,-16.35327566,27.66974241,125.7893964,-170.3659571,-5208.975131,-0.004835786,15.53333033,-0.004835786,13.21115828
2456443.833,5/31/2013 8:00,-15.10217065,25.55287274,116.1658966,-157.9346079,-4810.502169,-0.04116159,3.797870432,-0.04116159,5.840449166
2456443.875,5/31/2013 9:00,-8.112853503,13.72694813,62.40406914,-88.48668634,-2584.426907,-0.253151066,8.40259044,-0.253151066,10.55396843
2456443.917,5/31/2013 10:00,1.449501846,-2.452557123,-11.1495682,6.527703478,461.1528312,-0.570169652,7.750012311,-0.570169652,9.625591527
2456443.958,5/31/2013 11:00,9.956887842,-16.84705423,-76.58838128,91.05960592,3170.728189,-0.876747829,6.04586141,-0.876747829,9.653163204
2456444,5/31/2013 12:00,14.35649307,-24.29118627,-110.4301447,134.7753842,4571.988448,-1.073542427,10.66358142,-1.073542427,16.22926919
2456444.042,5/31/2013 13:00,12.97465849,-21.95312217,-99.80107313,121.0450673,4131.878535,-1.059616783,11.65441343,-1.059616783,5.70310959
2456444.083,5/31/2013 14:00,5.892593594,-9.97026836,-45.32582992,50.67557667,1876.263409,-0.801185166,-0.235783209,-0.801185166,-5.615438575
2456444.125,5/31/2013 15:00,-5.153693918,8.72005011,39.64221362,-59.08360185,-1641.943999,-0.305032841,2.06124055,-0.305032841,7.466172475
2456444.167,5/31/2013 16:00,-17.26672335,29.21529591,132.815636,-179.4422435,-5499.905313,0.3451085,15.45773781,0.3451085,7.799045933
2456444.208,5/31/2013 17:00,-27.1147871,45.87821977,208.5669423,-277.2955164,-8636.482266,1.009521633,3.694113005,1.009521633,12.92720671
2456444.25,5/31/2013 18:00,-31.71530843,53.66230186,243.9541524,-323.0076565,-10101.73367,1.584397774,18.16138343,1.584397774,8.45099517
2456444.292,5/31/2013 19:00,-29.11856701,49.26861538,223.9800174,-297.205666,-9274.67979,1.932376544,22.81740269,1.932376544,15.72477995
2456444.333,5/31/2013 20:00,-18.87512615,31.93671345,145.1874703,-195.4238092,-6012.176485,1.982226401,23.35022357,1.982226401,15.15144358
2456444.375,5/31/2013 21:00,-2.210807285,3.740685926,17.00552964,-29.8422102,-704.6439748,1.727019495,16.48329023,1.727019495,22.27399526
2456444.417,5/31/2013 22:00,18.1281288,-30.67279393,-139.4415667,172.2514719,5773.242422,1.218680416,14.67160981,1.218680416,26.79815446
2456444.458,5/31/2013 23:00,38.35413092,-64.89518952,-295.0199751,373.2230087,12215.15971,0.58349365,13.00570097,0.58349365,24.18179947
2456444.5,6/1/2013 0:00,54.38280079,-92.01569893,-418.3125037,532.4886113,17320.24004,-0.075738632,18.5197185,-0.075738632,5.049826723
2456444.542,6/1/2013 1:00,62.71960675,-106.1215746,-482.4392151,615.3255801,19975.4862,-0.614283672,7.041267218,-0.614283672,3.479721311
2456444.583,6/1/2013 2:00,61.30466216,-103.7274884,-471.5554614,601.2662724,19524.83085,-0.933641657,-0.017215465,-0.933641657,0.18325663
2456444.625,6/1/2013 3:00,50.09874993,-84.76708488,-385.3595845,489.9210155,15955.78348,-1.013682839,3.126924096,-1.013682839,7.243494041
2456444.667,6/1/2013 4:00,31.2186291,-52.82192045,-240.1336951,302.3225531,9942.525097,-0.870968265,14.15746097,-0.870968265,6.121807561
2456444.708,6/1/2013 5:00,8.526926872,-14.42756027,-65.5891215,76.85109096,2715.290172,-0.594792475,5.109214077,-0.594792475,7.46839689
2456444.75,6/1/2013 6:00,-13.26373221,22.4422349,102.0246281,-139.66734,-4224.965377,-0.282135654,1.162304401,-0.282135654,14.20185396
2456444.792,6/1/2013 7:00,-29.75024638,50.33741688,228.8388952,-303.482219,-9475.86766,-0.051540114,13.06296151,-0.051540114,3.521349653
2456444.833,6/1/2013 8:00,-37.93526898,64.18647511,291.798089,-384.8110234,-12082.7713,0.014698337,19.28433164,0.014698337,4.860413148
2456444.875,6/1/2013 9:00,-36.93693787,62.49729887,284.1189261,-374.8913103,-11764.80602,-0.110641514,3.905455163,-0.110641514,5.054019645
2456444.917,6/1/2013 10:00,-28.10822478,47.55911633,216.208465,-287.1666069,-8952.889006,-0.401930902,7.648978598,-0.401930902,19.69181794
2456444.958,6/1/2013 11:00,-14.55256493,24.62293986,111.9383294,-152.473563,-4635.454497,-0.766872179,14.25642095,-0.766872179,21.43429918
2456445,6/1/2013 12:00,-0.208652052,0.353039273,1.604951587,-9.94820388,-66.96390685,-1.110288374,7.244501134,-1.110288374,11.20065288
2456445.042,6/1/2013 13:00,11.21016699,-18.96760255,-86.22860449,103.5125581,3569.893608,-1.306600981,13.73771172,-1.306600981,2.549108035
2456445.083,6/1/2013 14:00,17.12871063,-28.98177839,-131.7540422,162.3209575,5454.930916,-1.271906688,-4.214198367,-1.271906688,3.848163923
2456445.125,6/1/2013 15:00,16.66279649,-28.19345166,-128.1702306,157.6914969,5306.538747,-0.970465827,4.717258269,-0.970465827,-6.123980257
2456445.167,6/1/2013 16:00,10.72291918,-18.14317926,-82.48069434,98.67111979,3414.706732,-0.429795808,-4.735163492,-0.429795808,-3.220308718
2456445.208,6/1/2013 17:00,1.695809192,-2.869309153,-13.04416431,8.975086095,539.600937,0.242769666,14.32988448,0.242769666,-1.408602953
2456445.25,6/1/2013 18:00,-7.18861092,12.16312968,55.2947952,-79.3031388,-2290.058587,0.952401421,12.16912863,0.952401421,13.41479829
2456445.292,6/1/2013 19:00,-12.65661352,21.41499008,97.3546712,-133.6348292,-4031.600008,1.543606176,18.81218138,1.543606176,8.032006628
2456445.333,6/1/2013 20:00,-12.19615296,20.63589081,93.81280858,-129.059557,-3884.944786,1.893597361,5.212202002,1.893597361,16.92343247
2456445.375,6/1/2013 21:00,-4.713317772,7.97493367,36.2548403,-54.70789426,-1501.685599,1.953018959,7.686757586,1.953018959,17.51323536
2456445.417,6/1/2013 22:00,9.09672532,-15.39165924,-69.97201116,82.5127768,2896.769164,1.707872218,10.93510916,1.707872218,20.42354368
2456445.458,6/1/2013 23:00,26.76392429,-45.28455989,-205.8681056,258.059289,8523.715794,1.235429395,12.6567258,1.235429395,10.23505603
2456445.5,6/2/2013 0:00,44.4806425,-75.26124711,-342.1451021,434.0978391,14166.43415,0.623433722,13.88870843,0.623433722,24.70407401
2456445.542,6/2/2013 1:00,57.91292137,-97.98866296,-445.4661912,567.5649331,18444.57221,0.015610143,10.16674855,0.015610143,12.6426322
2456445.583,6/2/2013 2:00,63.23572743,-106.9948508,-486.4092154,620.4539078,20139.86899,-0.454941224,10.04118859,-0.454941224,3.523296904
2456445.625,6/2/2013 3:00,58.1538869,-98.39637663,-447.319698,569.9592378,18521.31896,-0.728753403,4.43059335,-0.728753403,13.0122871
2456445.667,6/2/2013 4:00,42.63021498,-72.13032375,-327.9116137,415.7114442,13577.07887,-0.766884785,10.9110497,-0.766884785,4.363481524
2456445.708,6/2/2013 5:00,19.0816068,-32.28607871,-146.7757195,181.7255112,6076.922131,-0.612303698,4.990801432,-0.612303698,-2.676828471
2456445.75,6/2/2013 6:00,-8.068915212,13.65260454,62.06609581,-88.0501025,-2570.432701,-0.343404684,10.4978646,-0.343404684,3.94828566
2456445.792,6/2/2013 7:00,-33.40886991,56.52780789,256.9810274,-339.8353841,-10641.12761,-0.07505814,4.87058591,-0.07505814,11.68599105
2456445.833,6/2/2013 8:00,-51.86049636,87.74795984,398.910938,-523.1761996,-16517.91189,0.083033474,20.40768229,0.083033474,15.31266595
2456445.875,6/2/2013 9:00,-59.93922198,101.4171636,461.0524955,-603.4488059,-19090.96029,0.066810704,14.73145475,0.066810704,15.39673304
2456445.917,6/2/2013 10:00,-56.58436669,95.74074844,435.2469486,-570.1139718,-18022.44955,-0.147705761,6.411145482,-0.147705761,7.949614862
2456445.958,6/2/2013 11:00,-43.33428519,73.32161054,333.3273217,-438.4572447,-13802.34078,-0.507701817,11.352938,-0.507701817,13.69361494
2456446,6/2/2013 12:00,-23.82383849,40.30993473,183.2529657,-244.5956781,-7588.325613,-0.939063153,16.43965338,-0.939063153,17.10845798
2456446.042,6/2/2013 13:00,-2.78064448,4.704850459,21.38871734,-35.50428104,-886.1353073,-1.313717694,9.629282184,-1.313717694,14.23673174
2456446.083,6/2/2013 14:00,15.18009169,-25.68471513,-116.7652652,142.9589035,4834.301986,-1.512290107,4.202140084,-1.512290107,12.90621843
2456446.125,6/2/2013 15:00,26.64325757,-45.08039181,-204.9399372,256.8603088,8485.283829,-1.462828989,-3.062853887,-1.462828989,12.75268672
2456446.167,6/2/2013 16:00,30.11521097,-50.95493697,-231.6462028,291.3586643,9591.089935,-1.131448574,-6.933175751,-1.131448574,11.16048821
2456446.208,6/2/2013 17:00,26.24762232,-44.41097697,-201.8967109,252.92916,8359.275262,-0.573720419,9.268497747,-0.573720419,1.390356209
2456446.25,6/2/2013 18:00,17.55471861,-29.70258388,-135.0308955,166.5538987,5590.6131,0.141397413,3.714337224,0.141397413,2.396080224
2456446.292,6/2/2013 19:00,7.715028333,-13.05382794,-59.34399794,68.78382704,2456.703072,0.868188401,2.281959723,0.868188401,3.047567105
2456446.333,6/2/2013 20:00,0.618746616,-1.046919275,-4.759398973,-1.72692609,196.5599352,1.454319944,21.38816826,1.454319944,18.73789363
2456446.375,6/2/2013 21:00,-0.636931925,1.077688818,4.89928037,-14.20371932,-203.369683,1.816799408,16.12899471,1.816799408,18.51293396
2456446.417,6/2/2013 22:00,5.410886152,-9.155219369,-41.62053628,45.88918912,1722.841122,1.87830623,11.01383558,1.87830623,8.899584891
2456446.458,6/2/2013 23:00,18.10891108,-30.64027754,-139.293744,172.0605189,5767.121638,1.653344926,8.892988836,1.653344926,8.69815284
2456446.5,6/3/2013 0:00,34.70356329,-58.71842908,-266.9398088,336.9498894,11052.46554,1.198998047,24.05148967,1.198998047,13.39672601
2456446.542,6/3/2013 1:00,50.89604213,-86.11610329,-391.4923561,497.8431465,16209.71851,0.632333975,13.0713141,0.632333975,14.78696157
2456446.583,6/3/2013 2:00,61.85220152,-104.653925,-475.7671341,606.7067853,19699.22039,0.097176502,13.50428361,0.097176502,14.02512041
2456446.625,6/3/2013 3:00,63.45317603,-107.3627738,-488.08183,622.6145413,20209.12568,-0.318271723,8.603049071,-0.318271723,4.168517216
2456446.667,6/3/2013 4:00,53.47615422,-90.48165294,-411.3385782,523.479903,17031.47599,-0.526760376,3.630266208,-0.526760376,3.737043248
2456446.708,6/3/2013 5:00,32.37107209,-54.77185398,-248.9982865,313.7735673,10309.57452,-0.517605066,11.01733751,-0.517605066,4.51238466
2456446.75,6/3/2013 6:00,3.374598368,-5.709820439,-25.95741065,25.65603168,1074.289945,-0.336724387,-1.374793723,-0.336724387,5.042945337
2456446.792,6/3/2013 7:00,-28.12698508,47.59085875,216.3527692,-287.3530148,-8958.864102,-0.0752036,7.86461588,-0.0752036,0.064126487
2456446.833,6/3/2013 8:00,-55.85339468,94.5039438,429.6243119,-562.8508178,-17789.6373,0.149105664,6.064350731,0.149105664,7.382432395
2456446.875,6/3/2013 9:00,-74.17339402,125.5013827,570.5417468,-744.8837475,-23624.49877,0.246661911,2.615306717,0.246661911,2.394294615
2456446.917,6/3/2013 10:00,-79.50314781,134.5193261,611.5382129,-797.8417569,-25322.00838,0.147964855,13.08540431,0.147964855,4.098723516
2456446.958,6/3/2013 11:00,-71.16613503,120.4131005,547.4099106,-715.0027331,-22666.69635,-0.143085595,18.91438004,-0.143085595,12.39732821
2456447,6/3/2013 12:00,-51.4865908,87.11531163,396.0348564,-519.4609634,-16398.82416,-0.586609008,17.78897478,-0.586609008,13.86719953
2456447.042,6/3/2013 13:00,-25.11954819,42.50227554,193.2195647,-257.4702328,-8001.005027,-1.07475873,11.86924968,-1.07475873,5.9180213
2456447.083,6/3/2013 14:00,2.165937137,-3.664765636,-16.66038846,13.64641634,689.3351908,-1.473730981,8.369614291,-1.473730981,4.991209088
2456447.125,6/3/2013 15:00,24.90494739,-42.13917098,-191.5688553,239.5879449,7931.637569,-1.688121718,9.362722556,-1.688121718,13.77862727
2456447.167,6/3/2013 16:00,39.19295619,-66.31448187,-301.472219,381.5578246,12482.32289,-1.628428785,-2.592031473,-1.628428785,1.950852658
2456447.208,6/3/2013 17:00,43.49403123,-73.59190084,-334.5560882,424.2945778,13852.2016,-1.288286453,-0.698931864,-1.288286453,9.582277863
2456447.25,6/3/2013 18:00,38.84651748,-65.72830758,-298.8074125,378.1155071,12371.98326,-0.698485881,12.9568836,-0.698485881,9.63731814
2456447.292,6/3/2013 19:00,28.45585619,-48.14730867,-218.8824458,274.8708246,9062.590718,0.031238145,6.005940842,0.031238145,10.97941333
2456447.333,6/3/2013 20:00,16.79143939,-28.41111545,-129.1597518,158.9697307,5347.5111,0.746353719,16.02617038,0.746353719,15.16990251
2456447.375,6/3/2013 21:00,8.399513773,-14.2119773,-64.60905994,75.58507673,2674.709506,1.345014224,8.952476545,1.345014224,16.57417641
2456447.417,6/3/2013 22:00,6.699359583,-11.33531641,-51.53147391,58.69184206,2133.215808,1.700544246,5.195025379,1.700544246,22.429958
2456447.458,6/3/2013 23:00,13.03889264,-22.06180634,-100.2951622,121.6833168,4152.336905,1.762214152,14.26893784,1.762214152,15.96766971
2456447.5,6/4/2013 0:00,26.24285623,-44.40291275,-201.8600501,252.8818027,8357.757277,1.546310995,8.606363008,1.546310995,26.20878628
2456447.542,6/4/2013 1:00,42.79129328,-72.40286823,-329.1506279,417.3119658,13628.3818,1.122469907,8.400867306,1.122469907,18.51557111
2456447.583,6/4/2013 2:00,57.62785574,-97.50633191,-443.2734663,564.7324367,18353.77971,0.619569439,13.38180184,0.619569439,15.23137101
2456447.625,6/4/2013 3:00,65.44018727,-110.7247969,-503.3659205,642.3580725,20841.98243,0.138853393,16.12252129,0.138853393,6.670544174
2456447.667,6/4/2013 4:00,62.11429787,-105.097392,-477.7831792,609.3110522,19782.69725,-0.199809596,-0.201024733,-0.199809596,-0.872111403
2456447.708,6/4/2013 5:00,45.98415847,-77.80519614,-353.710147,449.0372183,14645.2992,-0.334256049,6.780977504,-0.334256049,11.23265775
2456447.75,6/4/2013 6:00,18.51338651,-31.32464997,-142.404969,176.0795064,5895.945776,-0.269807483,10.70671471,-0.269807483,7.942861351
2456447.792,6/4/2013 7:00,-15.82775522,26.78056184,121.7470932,-165.1442307,-5041.598546,-0.057880642,12.71634628,-0.057880642,3.916112792
2456447.833,6/4/2013 8:00,-50.51158446,85.46560091,388.5351077,-509.7730122,-16088.28775,0.196167382,-1.425469396,0.196167382,13.73098355
2456447.875,6/4/2013 9:00,-78.50564852,132.8315573,603.8654484,-787.930309,-25004.30803,0.393187177,19.75676228,0.393187177,17.1888697
2456447.917,6/4/2013 10:00,-94.01373434,159.0712385,723.1536446,-942.0232347,-29943.584,0.430241323,14.09618926,0.430241323,14.09269368
2456447.958,6/4/2013 11:00,-93.92117347,158.9146255,722.4416663,-941.1035225,-29914.10366,0.261450497,6.389558057,0.261450497,6.046932795
2456448,6/4/2013 12:00,-78.54379492,132.896101,604.1588705,-788.3093429,-25016.45754,-0.114643964,21.84789854,-0.114643964,6.499210454
2456448.042,6/4/2013 13:00,-51.4877694,87.11730583,396.0439223,-519.4726744,-16399.19954,-0.62968106,10.93720686,-0.62968106,7.465199695
2456448.083,6/4/2013 14:00,-18.68621587,31.61707725,143.7343724,-193.5467408,-5952.009161,-1.15916338,18.16080672,-1.15916338,10.78872205
