xlday,wl,bp,wl_std,bp_std,dbp,dwl,dt,modeled_y_bp,modWL
41723.469444444403,0.098876331999999997,0.036389962999999997,-1.402299246755961,0.89448482947082453,4.1818999999998496e-05,-0.0060418190000000038,0.35526764226405305,-2.5828824267047853e-05,-0.0001504663348011397
41723.470833333209,0.104918151,0.036348143999999999,-1.0951360879660255,0.89375478797856345,0.00087717999999999824,0.0051228190000000007,0.358368112059253,-0.0005387227914392769,0.0050938181152746995
41723.472222222015,0.099795332,0.035470964000000001,-1.3555777307807304,0.87844170549974787,0.00077416300000000132,-0.00077416199999999491,0.36129550202512206,-0.00041557928148422499,-0.00080364494364917449
41723.473611111287,0.100569494,0.034696800999999999,-1.3162197087454572,0.86492700854923898,0.00031721299999999675,-0.00031721300000001063,0.3640484599324303,-0.00016990302425325143,-0.00034717548082300416
41723.475000000093,0.10088670700000001,0.034379588000000003,-1.3000927530903414,0.85938936652325515,0.00023459500000000411,-0.00023459499999999023,0.36662568980808885,-0.00014574421515066655,-0.00026503438274343431
41723.476388888899,0.101121302,0.034144992999999998,-1.2881660566374484,0.85529400116595355,5.099899999999602e-05,-5.0999000000009898e-05,0.369025952330027,-0.00011467371138501867,-8.1912471867154736e-05
41723.477777777705,0.10117230100000001,0.034093994000000002,-1.2855732921181653,0.85440370283113398,0.00021419500000000036,-0.00021419500000000036,0.37124806505277874,-0.00022875200565089063,-0.00024557960327229269
41723.479166666511,0.10138649600000001,0.033879799000000002,-1.2746837218087916,0.85066446379062932,-0.00022541499999999964,-0.0057745849999999987,0.3732909029612266,0.00018433432863677451,-0.0058064374536505939
41723.480555555783,0.10716108100000001,0.034105214000000002,-0.98110661046186476,0.8545995723053722,-0.00021419500000000036,-0.0057858049999999911,0.3751533982659794,-0.00024388335896272082,-0.0058181223334124706
41723.481944444589,0.112946886,0.034319409000000002,-0.68695907973600245,0.85833881134587697,-0.00015197699999999759,0.00015197699999999759,0.3768345412848859,-1.734086023827175e-05,0.00011919858293017033
41723.483333333395,0.112794909,0.034471386,-0.69468551698667436,0.8609919000344961,-5.0999000000002959e-05,0.0060509980000000019,0.3783333802249267,0.00040471234100091419,0.0060177618676277586
41723.484722222202,0.106743911,0.034522385000000003,-1.0023153317016769,0.86188219836931579,-0.00038759099999999963,0.00038759199999999217,0.3796490215176789,0.00018617224727063733,0.00035390196269184746
41723.486111111008,0.106356319,0.034909976000000002,-1.022020321712418,0.86864844127390395,-1.0199999999994935e-05,1.0200000000001874e-05,0.3807806302665817,-0.00024682980279069634,-2.3940023735649979e-05
41723.487499999814,0.106346119,0.034920175999999997,-1.0225388847841779,0.86882650443230225,0.0006517649999999986,0.0053482340000000073,0.3817274300801614,-0.00028592299942465055,0.0053136480482619689
41723.488888889086,0.100997885,0.034268410999999999,-1.2944405172871929,0.85744853046822955,0.00031619299999999934,-0.0063161929999999977,0.3824887033831139,-5.1261230207796249e-05,-0.006351220826343441
41723.490277777892,0.10731407799999999,0.033952217999999999,-0.97332831690401733,0.85192869475808553,0.00071500499999999773,0.0052849960000000001,0.38306379186311545,-0.00035606088670402455,0.0052495307559807533
41723.491666666698,0.10202908199999999,0.033237213000000002,-1.2420149600411541,0.83944672921194274,0.00060178599999999999,-0.012601787000000003,0.38345209610037756,-0.00049287723163393021,-0.012637685244339343
41723.493055555504,0.114630869,0.032635427000000002,-0.60134619765056563,0.82894124726684992,0.00041819099999999831,-0.00041818999999999884,0.3836530760672048,-0.00017706701188539083,-0.00045451672241894267
41723.49444444431,0.115049059,0.032217236000000003,-0.58008562010357811,0.82164081488706653,0.00034679200000000548,0.011653206999999999,0.3836662510869857,0.00015548353511799661,0.011616456589103107
