xl_time,date_time,V_ugal,vert_mm,areal_mm,WDD_tam,potential,dilation_ppb,wl_ft,dbp,dwl,resid,bp
41277.477916666772,2013-01-03 11:28:12,75.94727606566315,-128.50279110310203,-584.186447497081,67.58848345651613,24188.456767012976,-28.982989051563848,21.039999999999999,0.023944923477035029,0.0,0.043903998927355879,3.0084368093610094
41277.519583333284,2013-01-03 12:28:12,60.8941048033503,-103.03282532726871,-468.3974541473706,52.631207447940199,19394.069639629608,-23.238520713477033,21.039999999999999,0.011215219247160846,0.38632580407291534,0.43556373350709987,3.0037401420396268
41277.561249999795,2013-01-03 13:28:12,37.89278120006112,-64.11458579050341,-291.47127299087015,29.776412288710144,12068.221293475508,-14.460943359794388,21.02,-0.0059014727097359554,0.38632580407291534,0.35502977171217792,3.0015403374008356
41277.602916666772,2013-01-03 14:28:12,12.174275479084013,-20.59887411061015,-93.64452698511424,4.2217446446983882,3876.9590926066694,-4.646457146717306,21.0,-0.01794691766981904,0.19316290203649195,0.082105871202354158,3.0026978793762957
41277.644583333284,2013-01-03 15:28:12,-10.945612105075282,18.519975681787376,84.19364831223908,-18.750859191231548,-3486.651504022727,4.1763656255072155,20.989999999999998,-0.00072536755701868572,0.19316290203642339,0.21467949241373735,3.0062180702768941
41277.686249999795,2013-01-03 16:28:12,-27.247463486307648,46.10270821883254,209.58748913667844,-34.94886068280654,-8678.739274283622,10.397345077600287,20.98,0.0097922865172357376,0.0,0.0078455657759717232,3.006360347202703
41277.727916666772,2013-01-03 17:28:12,-34.42485647256134,58.246857151573785,264.7959959869418,-42.080530551346854,-10964.716092179686,13.136323199955473,20.98,0.014646215144877628,0.0,-0.017026478854152739,3.0044396431281535
41277.769583333284,2013-01-03 18:28:12,-32.40553313053871,54.830162056871494,249.26336084010376,-40.074071178044548,-10321.568035978631,12.365725509909238,20.98,0.013757316282197118,-0.19316290203642339,-0.15289130210488183,3.0015668671880316
41277.811249999795,2013-01-03 19:28:12,-23.169209547798992,39.20230255487589,178.21755984166984,-30.896586997190905,-7379.828377419074,8.841035100373514,20.989999999999998,0.0058080423242936607,-0.38632580407298389,-0.383545844621969,2.9988684439554625
41277.852916666772,2013-01-03 20:28:12,-10.149918412036426,17.17366195316563,78.07317242538419,-17.960234413390772,-3233.2255957693255,3.8727194936173435,21.010000000000002,0.024534152880939519,-0.19316290203642336,-0.20094306433784226,2.99772922784513
