date_time,dilation_ppb,wl_ft
39897.6147,-4.872611163,92.392
39897.62512,-9.276748719,92.405
39897.63554,-13.52162524,92.421
39897.64595,-17.53936163,92.435
39897.65637,-21.2662141,92.451
39897.66679,-24.64361174,92.464
39897.6772,-27.61909851,92.485
39897.68762,-30.14716471,92.5
39897.69804,-32.1899555,92.515
39897.70845,-33.71784617,92.53
39897.71887,-34.7098762,92.544
39897.72929,-35.15403697,92.555
39897.7397,-35.04741,92.568
39897.75012,-34.39615564,92.577
39897.76054,-33.21535392,92.586
39897.77095,-31.52870224,92.591
39897.78137,-29.36807614,92.593
39897.79179,-26.77296191,92.594
39897.80221,-23.78977131,92.591
39897.81262,-20.47105047,92.586
39897.82304,-16.8745964,92.577
39897.83346,-13.06249575,92.562
39897.84387,-9.10010147,92.547
39897.85429,-5.054963564,92.529
39897.86471,-0.995730883,92.513
39897.87512,3.008959139,92.494
39897.88554,6.891585713,92.474
39897.89596,10.58682812,92.449
39897.90637,14.03261099,92.423
39897.91679,17.17109578,92.402
39897.92721,19.94960367,92.374
39897.93762,22.32145614,92.349
39897.94804,24.24672088,92.328
39897.95846,25.69285171,92.305
39897.96887,26.63521335,92.283
39897.97929,27.05748288,92.259
39897.98971,26.95192201,92.239
39898.00012,26.31951588,92.216
39898.01054,25.1699761,92.195
39898.02096,23.52160765,92.185
39898.03138,21.40104134,92.179
39898.04179,18.84283519,92.166
39898.05221,15.88895046,92.159
39898.06263,12.58810942,92.152
39898.07304,8.995044028,92.147
39898.08346,5.169646331,92.147
39898.09388,1.17603272,92.15
39898.10429,-2.918464178,92.154
39898.11471,-7.044361172,92.162
39898.12513,-11.13113182,92.171
39898.13554,-15.10833869,92.179
39898.14596,-18.90677323,92.193
39898.15638,-22.4595857,92.211
39898.16679,-25.70338717,92.228
39898.17721,-28.57930621,92.247
39898.18763,-31.03398288,92.266
39898.19804,-33.02048352,92.279
39898.20846,-34.49912084,92.303
39898.21888,-35.43816467,92.321
39898.22929,-35.81443083,92.34
39898.23971,-35.61373651,92.353
39898.25013,-34.83121321,92.36
39898.26054,-33.47146995,92.373
39898.27096,-31.54860203,92.383
39898.28138,-29.08604307,92.393
39898.2918,-26.11626053,92.396
39898.30221,-22.68029778,92.399
39898.31263,-18.82716834,92.41
39898.32305,-14.61311054,92.408
39898.33346,-10.10071367,92.412
39898.34388,-5.357928883,92.407
39898.3543,-0.456980556,92.404
39898.36471,4.526804101,92.396
39898.37513,9.516227761,92.387
39898.38555,14.43349704,92.375
39898.39596,19.20151592,92.354
39898.40638,23.74517577,92.348
39898.4168,27.99261921,92.333
39898.42721,31.8764549,92.317
39898.43763,35.3349014,92.299
39898.44805,38.31283899,92.277
39898.45846,40.7627502,92.26
39898.46888,42.64553148,92.242
39898.4793,43.9311609,92.23
39898.48971,44.59920948,92.213
39898.50013,44.63918642,92.199
39898.51055,44.05071189,92.198
39898.52097,42.84351419,92.18
39898.53138,41.0372513,92.175
39898.5418,38.66116044,92.175
39898.55222,35.75354226,92.174
39898.56263,32.36108955,92.172
39898.57305,28.53807302,92.175
39898.58347,24.34539977,92.177
39898.59388,19.84956171,92.187
39898.6043,15.12149371,92.2
39898.61472,10.23536234,92.218
39898.62513,5.267307295,92.227
39898.63555,0.294158268,92.243
39898.64597,-4.607849983,92.266
39898.65638,-9.364341732,92.275
39898.6668,-13.9040217,92.293
39898.67722,-18.15983305,92.316
39898.68763,-22.0700326,92.337
39898.69805,-25.57916585,92.363
39898.70847,-28.63892633,92.382
39898.71888,-31.20888615,92.408
39898.7293,-33.25708713,92.43
39898.73972,-34.7604844,92.454
39898.75013,-35.70523715,92.468
39898.76055,-36.08684379,92.483
39898.77097,-35.91012135,92.498
39898.78139,-35.18903192,92.513
39898.7918,-33.94636078,92.52
39898.80222,-32.21325382,92.532
39898.81264,-30.02862338,92.539
39898.82305,-27.43843411,92.535
39898.83347,-24.49488167,92.539
39898.84389,-21.25547884,92.532
39898.8543,-17.78206461,92.529
39898.86472,-14.1397529,92.519
39898.87514,-10.39583794,92.507
39898.88555,-6.618674124,92.5
39898.89597,-2.87654783,92.482
39898.90639,0.763441089,92.467
39898.9168,4.236471034,92.445
39898.92722,7.481047008,92.427
39898.93764,10.43998988,92.407
39898.94805,13.06135183,92.387
39898.95847,15.29924463,92.37
39898.96889,17.11456851,92.349
39898.9793,18.47563129,92.33
39898.98972,19.35864878,92.315
39899.00014,19.74811946,92.298
39899.01056,19.63706814,92.276
39899.02097,19.02715531,92.259
39899.03139,17.92865089,92.246
39899.04181,16.36027279,92.234
39899.05222,14.34889293,92.23
39899.06264,11.92911518,92.227
39899.07306,9.142731237,92.227
39899.08347,6.03806283,92.224
39899.09389,2.669199543,92.236
39899.10431,-0.904856274,92.236
39899.11472,-4.621125057,92.244
39899.12514,-8.413652189,92.254
39899.13556,-12.21456193,92.262
39899.14597,-15.95514743,92.278
39899.15639,-19.56698036,92.298
39899.16681,-22.98302355,92.314
39899.17722,-26.1387294,92.338
39899.18764,-28.97310723,92.355
39899.19806,-31.42974278,92.374
39899.20847,-33.45775357,92.396
39899.21889,-35.01266465,92.418
39899.22931,-36.0571902,92.433
39899.23972,-36.56190767,92.458
39899.25014,-36.50581242,92.485
39899.26056,-35.87674285,92.495
39899.27098,-34.67166734,92.506
39899.28139,-32.89682683,92.527
39899.29181,-30.56772871,92.541
39899.30223,-27.7089902,92.549
39899.31264,-24.35403166,92.559
39899.32306,-20.54462294,92.567
39899.33348,-16.33028816,92.569
39899.34389,-11.76757694,92.574
39899.35431,-6.919212399,92.574
39899.36473,-1.853128746,92.575
39899.37514,3.358586908,92.569
39899.38556,8.640831588,92.56
39899.39598,13.91668397,92.554
39899.40639,19.10864254,92.541
39899.41681,24.13988344,92.534
39899.42723,28.93551654,92.521
39899.43764,33.42381768,92.511
39899.44806,37.53741551,92.497
39899.45848,41.21441156,92.489
39899.46889,44.39941339,92.472
39899.47931,47.04446183,92.459
39899.48973,49.10983532,92.449
39899.50015,50.56471631,92.439
39899.51056,51.38770717,92.43
39899.52098,51.56718593,92.422
39899.5314,51.10149496,92.411
39899.54181,49.99895884,92.412
39899.55223,48.27773107,92.407
39899.56265,45.96547222,92.405
39899.57306,43.09886545,92.408
39899.58348,39.7229785,92.413
39899.5939,35.89048384,92.421
39899.60431,31.6607516,92.43
39899.61473,27.09883209,92.443
39899.62515,22.27434658,92.452
39899.63556,17.26030696,92.466
39899.64598,12.13188555,92.479
39899.6564,6.965157557,92.496
39899.66681,1.835838555,92.512
39899.67723,-3.181960539,92.526
39899.68765,-8.016939293,92.545
39899.69806,-12.60175361,92.568
39899.70848,-16.87408229,92.586
39899.7189,-20.77759662,92.604
39899.72931,-24.26281751,92.625
39899.73973,-27.28784676,92.643
39899.75015,-29.81896173,92.663
39899.76057,-31.83106502,92.68
39899.77098,-33.30798385,92.692
39899.7814,-34.24261612,92.703
39899.79182,-34.63692303,92.717
39899.80223,-34.50177091,92.72
39899.81265,-33.85662703,92.725
39899.82307,-32.72911691,92.727
39899.83348,-31.1544524,92.73
39899.8439,-29.17474222,92.729
39899.85432,-26.83819778,92.719
39899.86473,-24.19824897,92.713
39899.87515,-21.31258556,92.701
39899.88557,-18.24214072,92.688
39899.89598,-15.05003383,92.67
39899.9064,-11.80049001,92.655
39899.91682,-8.557753764,92.642
39899.92723,-5.385014192,92.62
39899.93765,-2.343358247,92.599
39899.94807,0.509231663,92.575
39899.95848,3.118820758,92.549
39899.9689,5.4363916,92.519
39899.97932,7.418627772,92.493
39899.98974,9.028600292,92.479
39900.00015,10.23634711,92.444
39900.01057,11.01933778,92.417
39900.02099,11.36281702,92.393
39900.0314,11.26002306,92.373
39900.04182,10.71227796,92.351
39900.05224,9.728949663,92.334
39900.06265,8.32728675,92.32
39900.07307,6.532129179,92.303
39900.08349,4.375499747,92.294
39900.0939,1.896082838,92.287
39900.10432,-0.861401421,92.282
39900.11474,-3.846918032,92.279
39900.12515,-7.005922119,92.275
39900.13557,-10.28023594,92.277
39900.14599,-13.60898483,92.278
39900.1564,-16.92957807,92.284
39900.16682,-20.17872012,92.293
39900.17724,-23.29343708,92.304
39900.18765,-26.21210305,92.315
39900.19807,-28.87545079,92.33
39900.20849,-31.22755165,92.341
39900.2189,-33.21674941,92.361
39900.22932,-34.79653381,92.377
39900.23974,-35.92634006,92.391
39900.25016,-36.57226127,92.404
39900.26057,-36.7076624,92.421
39900.27099,-36.31368523,92.437
39900.28141,-35.3796354,92.451
39900.29182,-33.90324433,92.464
39900.30224,-31.8908005,92.476
39900.31266,-29.35714641,92.489
39900.32307,-26.3255398,92.498
39900.33349,-22.82737942,92.505
39900.34391,-18.90179815,92.508
39900.35432,-14.59512808,92.518
39900.36474,-9.960244679,92.516
39900.37516,-5.055798831,92.513
39900.38557,0.054652016,92.508
39900.39599,5.303600816,92.502
39900.40641,10.62062132,92.497
39900.41682,15.93345573,92.486
39900.42724,21.16914225,92.477
39900.43766,26.255164,92.464
39900.44807,31.12060021,92.456
39900.45849,35.69726023,92.443
39900.46891,39.92078071,92.431
39900.47933,43.73166686,92.417
39900.48974,47.07625937,92.407
39900.50016,49.90760947,92.392
39900.51058,52.1862463,92.386
39900.52099,53.88082247,92.374
39900.53141,54.9686256,92.367
39900.54183,55.43594621,92.357
39900.55224,55.2782948,92.351
39900.56266,54.5004638,92.345
39900.57308,53.11643265,92.343
39900.58349,51.14911771,92.338
39900.59391,48.62997107,92.342
39900.60433,45.59843558,92.352
39900.61474,42.10126595,92.359
39900.62516,38.19172818,92.364
39900.63558,33.92869228,92.377
39900.64599,29.37563458,92.39
39900.65641,24.59956815,92.4
39900.66683,19.6699207,92.414
39900.67724,14.65738038,92.427
39900.68766,9.632730331,92.443
39900.69808,4.665692706,92.462
39900.7085,-0.176197327,92.482
39900.71891,-4.828667974,92.501
39900.72933,-9.231719144,92.521
39900.73975,-13.33054574,92.537
39900.75016,-17.07636076,92.556
39900.76058,-20.42710512,92.572
39900.771,-23.34803343,92.59
39900.78141,-25.81216724,92.606
39900.79183,-27.80061004,92.616
39900.80225,-29.30272067,92.627
39900.81266,-30.31614441,92.637
39900.82308,-30.84670367,92.645
39900.8335,-30.90815251,92.651
39900.84391,-30.52180137,92.653
39900.85433,-29.71602076,92.652
39900.86475,-28.52563444,92.65
39900.87516,-26.99121395,92.643
39900.88558,-25.15828833,92.633
39900.896,-23.07648343,92.618
39900.90641,-20.79860632,92.604
39900.91683,-18.37969087,92.591
39900.92725,-15.87602067,92.573
39900.93766,-13.34414568,92.555
39900.94808,-10.83990856,92.531
39900.9585,-8.417496265,92.508
39900.96892,-6.128531656,92.483
39900.97933,-4.021218994,92.454
39900.98975,-2.139556105,92.433
39901.00017,-0.522624624,92.406
39901.01058,0.7960316,92.38
39901.021,1.788931428,92.355
39901.03142,2.435077781,92.329
39901.04183,2.720270168,92.303
39901.05225,2.637304883,92.282
39901.06267,2.186061049,92.259
39901.07308,1.37347242,92.239
39901.0835,0.213386509,92.216
39901.09392,-1.273685756,92.205
39901.10433,-3.060925124,92.19
39901.11475,-5.115657653,92.175
39901.12517,-7.399899376,92.167
39901.13558,-9.870983214,92.159
39901.146,-12.48225832,92.153
39901.15642,-15.18385108,92.151
39901.16683,-17.92347611,92.15
39901.17725,-20.64728522,92.149
39901.18767,-23.30074143,92.15
39901.19809,-25.82950532,92.157
39901.2085,-28.18032038,92.163
39901.21892,-30.30188441,92.168
39901.22934,-32.14569408,92.172
39901.23975,-33.66685005,92.181
39901.25017,-34.82481075,92.187
39901.26059,-35.58408334,92.196
39901.271,-35.9148415,92.207
39901.28142,-35.7934603,92.213
39901.29184,-35.20295979,92.222
39901.30225,-34.13335,92.224
39901.31267,-32.58187129,92.233
39901.32309,-30.55312573,92.24
39901.3335,-28.05909623,92.24
39901.34392,-25.11905215,92.248
39901.35434,-21.75934152,92.254
39901.36475,-18.01307177,92.259
39901.37517,-13.91968243,92.256
39901.38559,-9.524415277,92.253
39901.396,-4.877688651,92.246
39901.40642,-0.034384611,92.241
39901.41684,4.946941036,92.232
39901.42725,10.00491433,92.216
39901.43767,15.07625161,92.202
39901.44809,20.09670686,92.195
39901.45851,25.00204329,92.193
39901.46892,29.72901341,92.179
39901.47934,34.21633194,92.167
39901.48976,38.40562514,92.155
39901.50017,42.24234073,92.134
39901.51059,45.67660265,92.129
39901.52101,48.66399578,92.116
39901.53142,51.16626663,92.101
39901.54184,53.15192738,92.095
39901.55226,54.59675204,92.095
39901.56267,55.4841555,92.086
39901.57309,55.80544812,92.075
39901.58351,55.55996065,92.08
39901.59392,54.75503676,92.07
39901.60434,53.40589283,92.072
39901.61476,51.53534696,92.072
39901.62517,49.17342179,92.07
39901.63559,46.35682808,92.076
39901.64601,43.12833811,92.08
39901.65642,39.5360603,92.089
39901.66684,35.63262799,92.1
39901.67726,31.4743173,92.115
39901.68768,27.12010998,92.134
39901.69809,22.63071836,92.152
39901.70851,18.06759001,92.16
39901.71893,13.49191005,92.16
39901.72934,8.963619051,92.192
39901.73976,4.540463726,92.204
39901.75018,0.27709722,92.226
39901.76059,-3.775755661,92.241
39901.77101,-7.572054164,92.257
39901.78143,-11.07110588,92.271
39901.79184,-14.23812907,92.281
39901.80226,-17.04470467,92.299
39901.81268,-19.4691116,92.304
39901.82309,-21.49654154,92.317
39901.83351,-23.11919132,92.322
39901.84393,-24.33623358,92.323
39901.85434,-25.15366846,92.332
39901.86476,-25.58406108,92.337
39901.87518,-25.64617167,92.338
39901.88559,-25.36448685,92.338
39901.89601,-24.76866215,92.338
39901.90643,-23.89288712,92.335
39901.91684,-22.77518549,92.329
39901.92726,-21.45666378,92.326
39901.93768,-19.98072193,92.314
39901.9481,-18.39224022,92.301
39901.95851,-16.73675667,92.289
39901.96893,-15.05964863,92.279
39901.97935,-13.40533225,92.267
39901.98976,-11.81649263,92.251
39902.00018,-10.33335661,92.244
39902.0106,-8.993019242,92.231
39902.02101,-7.828833862,92.216
39902.03143,-6.869874256,92.211
39902.04185,-6.140476275,92.2
39902.05226,-5.659864652,92.192
39902.06268,-5.441869418,92.173
39902.0731,-5.494734783,92.167
39902.08351,-5.821021886,92.163
39902.09393,-6.417605364,92.16
39902.10435,-7.275762284,92.165
39902.11476,-8.381350647,92.182
39902.12518,-9.715073406,92.158
39902.1356,-11.25282278,92.17
39902.14601,-12.96609858,92.182
39902.15643,-14.82249335,92.178
39902.16685,-16.78623624,92.186
39902.17727,-18.81878692,92.19
39902.18768,-20.87947024,92.203
39902.1981,-22.92614197,92.211
39902.20852,-24.91587554,92.22
39902.21893,-26.80565974,92.235
39902.22935,-28.55309713,92.247
39902.23977,-30.11709323,92.252
39902.25018,-31.45852639,92.274
39902.2606,-32.54088921,92.284
39902.27102,-33.33089203,92.299
39902.28143,-33.79902029,92.308
39902.29185,-33.92003772,92.317
39902.30227,-33.67342817,92.325
39902.31268,-33.04376979,92.34
39902.3231,-32.02103599,92.352
39902.33352,-30.60081861,92.367
39902.34393,-28.78446975,92.378
39902.35435,-26.5791597,92.387
39902.36477,-23.99784949,92.396
39902.37518,-21.05917778,92.398
39902.3856,-17.78726287,92.4
39902.39602,-14.21142174,92.406
39902.40643,-10.36580943,92.407
39902.41685,-6.288982927,92.416
39902.42727,-2.023395059,92.426
39902.43769,2.385174981,92.423
39902.4481,6.888246928,92.428
39902.45852,11.43531188,92.426
39902.46894,15.9745424,92.419
39902.47935,20.45352989,92.42
39902.48977,24.82003841,92.417
39902.50019,29.0227633,92.413
39902.5106,33.01208286,92.408
39902.52102,36.7407911,92.4
39902.53144,40.16479956,92.398
39902.54185,43.24379654,92.393
39902.55227,45.94185247,92.39
39902.56269,48.22796082,92.389
39902.5731,50.07650503,92.393
39902.58352,51.46764277,92.397
39902.59394,52.3876003,92.401
39902.60435,52.82887126,92.401
39902.61477,52.79031569,92.403
39902.62519,52.27715682,92.406
39902.6356,51.30087529,92.41
39902.64602,49.87900186,92.416
39902.65644,48.03481211,92.423
39902.66686,45.79692803,92.432
39902.67727,43.19883342,92.438
39902.68769,40.27831173,92.452
39902.69811,37.07681621,92.467
39902.70852,33.63878388,92.481
39902.71894,30.0109056,92.493
39902.72936,26.24136565,92.502
39902.73977,22.37906448,92.522
39902.75019,18.47283884,92.538
39902.76061,14.57069329,92.551
39902.77102,10.71905669,92.565
39902.78144,6.962077105,92.588
39902.79186,3.340967057,92.604
39902.80227,-0.10658954,92.617
39902.81269,-3.346959014,92.624
39902.82311,-6.350999842,92.644
39902.83352,-9.094418193,92.651
39902.84394,-11.55803225,92.665
39902.85436,-13.72794225,92.674
39902.86477,-15.59560513,92.682
39902.87519,-17.15781432,92.688
39902.88561,-18.4165872,92.689
39902.89602,-19.37896429,92.689
39902.90644,-20.05672581,92.691
39902.91686,-20.46603265,92.695
39902.92728,-20.62699997,92.693
39902.93769,-20.56321273,92.693
39902.94811,-20.30119315,92.69
39902.95853,-19.86983071,92.678
39902.96894,-19.29978568,92.672
39902.97936,-18.62287727,92.665
39902.98978,-17.87146738,92.654
39903.00019,-17.07785073,92.642
39903.01061,-16.27366161,92.628
39903.02103,-15.48930695,92.618
39903.03144,-14.75343444,92.604
39903.04186,-14.0924438,92.589
39903.05228,-13.53004816,92.574
39903.06269,-13.0868913,92.559
39903.07311,-12.7802257,92.54
39903.08353,-12.62365491,92.529
39903.09394,-12.6269427,92.51
39903.10436,-12.7958903,92.492
39903.11478,-13.13228193,92.476
39903.12519,-13.63389768,92.462
39903.13561,-14.29459197,92.45
39903.14603,-15.10443459,92.443
39903.15645,-16.04991084,92.432
39903.16686,-17.11417623,92.422
39903.17728,-18.2773608,92.418
39903.1877,-19.51691734,92.417
39903.19811,-20.80800763,92.407
39903.20853,-22.12392013,92.404
39903.21895,-23.43651275,92.411
39903.22936,-24.71667376,92.413
39903.23978,-25.9347942,92.41
39903.2502,-27.06124499,92.408
39903.26061,-28.06685216,92.405
39903.27103,-28.92336376,92.408
39903.28145,-29.60390233,92.409
39903.29186,-30.08339702,92.41
39903.30228,-30.33898995,92.417
39903.3127,-30.35041162,92.421
39903.32311,-30.10032083,92.422
39903.33353,-29.57460476,92.425
39903.34395,-28.7626356,92.428
39903.35436,-27.6574805,92.431
39903.36478,-26.25606205,92.436
39903.3752,-24.55926718,92.445
39903.38561,-22.57200293,92.448
39903.39603,-20.30319791,92.45
39903.40645,-17.76574902,92.455
39903.41687,-14.97641367,92.454
39903.42728,-11.95564806,92.448
39903.4377,-8.727393119,92.445
39903.44812,-5.318809894,92.442
39903.45853,-1.759967303,92.442
39903.46895,1.916514561,92.444
39903.47937,5.675861468,92.444
39903.48978,9.48157781,92.438
39903.5002,13.29590975,92.431
39903.51062,17.08033288,92.425
39903.52103,20.79605788,92.424
39903.53145,24.40454736,92.418
39903.54187,27.86803631,92.417
39903.55228,31.1500487,92.41
39903.5627,34.21590221,92.405
39903.57312,37.03319317,92.401
39903.58353,39.5722538,92.4
39903.59395,41.80657404,92.402
39903.60437,43.71318064,92.404
39903.61478,45.27296666,92.405
39903.6252,46.47096532,92.405
39903.63562,47.29656268,92.406
39903.64604,47.74364511,92.404
39903.65645,47.81067791,92.404
39903.66687,47.50071338,92.407
39903.67729,46.82132728,92.412
39903.6877,45.78448435,92.421
39903.69812,44.40633478,92.427
39903.70854,42.70694478,92.433
39903.71895,40.70996596,92.439
39903.72937,38.44224911,92.443
39903.73979,35.93340938,92.451
39903.7502,33.21535068,92.456
39903.76062,30.32175802,92.461
39903.77104,27.28756707,92.47
39903.78145,24.14842077,92.467
39903.79187,20.94012283,92.481
39903.80229,17.69809824,92.492
39903.8127,14.45687038,92.503
39903.82312,11.24956415,92.508
39903.83354,8.107443716,92.524
39903.84395,5.059492687,92.531
39903.85437,2.13204366,92.538
